197.0136175775462,102.08072914829397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.08072914829397,51.736249168982475,7.170747299376509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,7.170747299376509,0.3579482309459636,6.185738589213319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,6.185738589213319,-0.06433118978146464,6.801438311267099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,6.801438311267099,0.23363098092956736,6.376144878635588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,6.376144878635588,-0.3372157624486942,6.2114828275071865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,6.2114828275071865,0.39883856386994926,6.5343305588435685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,6.5343305588435685,-0.2693015645768533,6.282921577956722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,6.282921577956722,1.112138775601361,6.45674644683813,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,6.45674644683813,0.0835199548449218,6.331436768513138,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,6.331436768513138,4.400904482349535,33.13932085646057,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,33.13932085646057,235.95037326422707,47.25510731944952,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,47.25510731944952,8.780560531282545,6.487434869680032,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,6.487434869680032,0.7215551957105653,6.019775788542177,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,6.019775788542177,-0.6197509964360552,6.814095414626605,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.814095414626605,-0.14344679412071942,5.969209314890424,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.969209314890424,0.2768347311274342,6.482316733361661,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.482316733361661,0.7224801504451026,6.68495086139899,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68495086139899,0.18562322538812437,5.7424443943328,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7424443943328,-0.1982939697353719,5.829630953384261,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.829630953384261,-0.39632001719678994,5.602534432049271,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.602534432049271,2.7096023645558796,21.057108270555126,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.057108270555126,223.76233819529165,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.76670350495831,
