15.197611754178833,1116.62565690306,41804.55327678061,1565267.6564150702,58608073.306894764,2194454209.054695,82166651881.9547,3076554827235.2603,115195026031737.69,4313231769811126.5,161499753426574400,6047013411010493000,226417504776968730000,8477719989190826000000,317430122224527460000000,11885493107103180000000000,445026909888143600000000000,16663082359303128000000000000,623913537684064850000000000000,23361110154275475000000000000000,874706885934799600000000000000000,32751531551754036000000000000000000,1226311163469560200000000000000000000,45916602931184980000000000000000000000,1719249149436971300000000000000000000000,64373613228087050000000000000000000000000,2410332488107631000000000000000000000000000,90249753150290400000000000000000000000000000,3379209293271843500000000000000000000000000000,126527276243281840000000000000000000000000000000,4737543680830510000000000000000000000000000000000,177387206886695400000000000000000000000000000000000,6641885180792068000000000000000000000000000000000000,
0,40.32839785420871,21098.229578589548,790001.4147357715,29579957.58314745,1107558175.8597593,41470151093.560715,1552761253484.4236,58139829470981.586,2176921766531847.5,81510187090933380,3051974904078953500,114274683294941120000,4278771501268299400000,160209462255199860000000,5998701213302032000000000,224608557696493570000000000,8409987828470131000000000000,314894036097182500000000000000,11790534777457775000000000000000,441471398002399550000000000000000,16529953808949793000000000000000000,618928823390113500000000000000000000,23174468171572490000000000000000000000,867718475435611900000000000000000000000,32489865443208257000000000000000000000000,1216513634779817400000000000000000000000000,45549755390401750000000000000000000000000000,1705513326614672500000000000000000000000000000,63859304673086910000000000000000000000000000000,2391075302486618800000000000000000000000000000000,89528708955250650000000000000000000000000000000000,3352211333059358600000000000000000000000000000000000,
0,0,100.16849574907559,56580.79242381589,2118658.3699392183,79328524.58226654,2970286321.8166413,111216029260.1534,4164246725145.407,155921326560922.5,5838141128812616,218596728182308100,8184887709580329000,306465642809476700000,11474951588241340000000,429655059357964000000000,16087516240248315000000000,602362693382433860000000000,22554184807669227000000000000,844493289386921500000000000000,31620247945163680000000000000000,1183952664490064300000000000000000,44330579386475740000000000000000000,1659863884496639700000000000000000000,62150058789820720000000000000000000000,2327076240199972000000000000000000000000,87132400727353500000000000000000000000000,3262486688386163600000000000000000000000000,122156847545180360000000000000000000000000000,4573902310558699000000000000000000000000000000,171260005205984220000000000000000000000000000000,6412465197484963000000000000000000000000000000000,240101066559579000000000000000000000000000000000000,
0,0,0,227.02700881156454,138697.8845191853,5193505.421526436,194459203.57386518,7281106903.974739,272625503169.83887,10207879806775.008,382212262119744.5,14311122003865704,535849404397654800,20063736729776046000,751243779050739600000,28128719149551820000000,1053219824321408300000000,39435567344746560000000000,1476580611083781500000000000,55287407988031330000000000000,2070118934984184200000000000000,77511183123433490000000000000000,2902240739728348000000000000000000,108668207243408900000000000000000000,4068848977222092000000000000000000000,152349361597166630000000000000000000000,5704396528108791000000000000000000000000,213588947198473000000000000000000000000000,7997382043929764000000000000000000000000000,299444893546566700000000000000000000000000000,11212074623742678000000000000000000000000000000,419812192752636500000000000000000000000000000000,15718971118027817000000000000000000000000000000000,
0,0,0,0,524.2816236574548,317402.88145188615,11885240.200348377,445018206.5322418,16662751444.584717,623901156979.1406,23360646565267,874689527844048,32750881614842370,1226286827970576400,45915691740382626000,1719215031842968200000,64372335767599690000000,2410284656329657000000000,90247962191478230000000000,3379142234643829500000000000,126524765376084670000000000000,4737449666770910300000000000000,177383686731026900000000000000000,6641753376077353000000000000000000,248686272800152360000000000000000000,9311526456537001000000000000000000000,348650224938355760000000000000000000000,13054463187854980000000000000000000000000,488796498418943840000000000000000000000000,18301941139122372000000000000000000000000000,685277105182168550000000000000000000000000000,25658737907475980000000000000000000000000000000,960736650948716100000000000000000000000000000000,
0,0,0,0,0,1103.264068141613,731413.2215064764,27387761.33036232,1025476779.4671631,38396763895.33594,1437684862368.75,53831039671256,2015588333371520,75469401185796100,2825790574977089500,105805694071224660000,3961668283872638400000,148336209401747250000000,5554132613607777000000000,207962635783708440000000000,7786716826982286000000000000,291556984340302460000000000000,10916728706871544000000000000000,408753595556925600000000000000000,15304905559831733000000000000000000,573059507590330800000000000000000000,21456989587768156000000000000000000000,803411157256799200000000000000000000000,30082015231773840000000000000000000000000,1126356825176374800000000000000000000000000,42174026169712444000000000000000000000000000,1579116354256917600000000000000000000000000000,59126639943100670000000000000000000000000000000,
0,0,0,0,0,0,2797.324943560231,1555455.6007051468,58245738.11462402,2180890178.8935547,81658746969.3125,3057537449097,114482960765152,4286570006505472,160501460637253630,6009634468866818000,225017930121606070000,8425315904296334000000,315467963176501100000000,11812024250839646000000000,442276025467526500000000000,16560081365784535000000000000,620056885452780300000000000000,23216706044486864000000000000000,869299982442639000000000000000000,32549081598426605000000000000000000,1218730857087905400000000000000000000,45632774549116020000000000000000000000,1708621801726635300000000000000000000000,63975694886407120000000000000000000000000,2395433285835201800000000000000000000000000,89691884318613860000000000000000000000000000,3358321086374125000000000000000000000000000000,
0,0,0,0,0,0,0,6709.252391986673,3918724.9372558594,146742532.515625,5494480274.5,205728987792,7703082774016,288425485697024,10799476422737920,404363334582796300,15140521602648637000,566904501471992100000,21226528569508860000000,794782034392183400000000,29758916170158636000000000,1114259069467301600000000000,41721051518742250000000000000,1562155686404183400000000000000,58491584045933895000000000000000,2190092461226374000000000000000000,82003335869591060000000000000000000,3070439804009770000000000000000000000,114966062112960390000000000000000000000,4304658695246939000000000000000000000000,161178753362581200000000000000000000000000,6034994241417243000000000000000000000000000,225967472216890400000000000000000000000000000,
0,0,0,0,0,0,0,0,1133660.72435135,51875809.96875,1942413201,72729528512,2723201700352,101964472090624,3817841942331392,142950940335407100,5352492688216162000,200412658830978060000,7504024074792194000000,280972157412084460000000,10520402458274998000000000,393914006591293750000000000,14749268854848932000000000000,552254876659551500000000000000,20678004664134483000000000000000,774243726407385600000000000000000,28989903293294040000000000000000000,1085465015139532600000000000000000000,40642919928306226000000000000000000000,1521787340524458000000000000000000000000,56980077819177430000000000000000000000000,2133497333054516000000000000000000000000000,79884251630424810000000000000000000000000000,
0,0,0,0,0,0,0,0,0,251270936.4492542,-7818911282.75,-292762449520,-10961864596480,-410443611783168,-15368184615927808,-575428857805406200,-21545704806183600000,-806732909776407100000,-30206391152632595000000,-1131013815608594200000000,-42348397247367500000000000,-1585645306927739800000000000,-59371102692898005000000000000,-2223024161623531500000000000000,-83236392891849290000000000000000,-3116608988414526500000000000000000,-116694768870458680000000000000000000,-4369386429496740000000000000000000000,-163602344811422360000000000000000000000,-6125740449637492000000000000000000000000,-229365271137764860000000000000000000000000,-8588092787696115000000000000000000000000000,-321562795814487500000000000000000000000000000,
