16.47990923196684,1115.5696833337736,42629.87689806488,1628748.0671072965,62228873.32362426,2377554027.278245,90838268406.97673,3470621855185.3965,132600678871332.64,5066221781244683,193563135236109200,7395390281004846000,282552756451623670000,10795381601897400000000,412454882387735200000000,15758500836652259000000000,602078819339378600000000000,23003387724165615000000000000,878881352061016000000000000000,33579072798444410000000000000000,1282942375963563800000000000000000,49016872798205560000000000000000000,1872768305054179200000000000000000000,71552119182599060000000000000000000000,2733763565788639500000000000000000000000,104447825151919620000000000000000000000000,3990596815134167600000000000000000000000000,152467156858423930000000000000000000000000000,5825252461569381000000000000000000000000000000,222563120741667270000000000000000000000000000000,8503381276787604000000000000000000000000000000000,324885330945509600000000000000000000000000000000000,12412765560883800000000000000000000000000000000000000,474249632696728400000000000000000000000000000000000000,18119468462511402000000000000000000000000000000000000000,692283377210110100000000000000000000000000000000000000000,26449797650135344000000000000000000000000000000000000000000,1010556975313271000000000000000000000000000000000000000000000,38609951344904970000000000000000000000000000000000000000000000,1475155166183287200000000000000000000000000000000000000000000000,56360670980343040000000000000000000000000000000000000000000000000,2153349902555132700000000000000000000000000000000000000000000000000,82272189492765630000000000000000000000000000000000000000000000000000,3143341059389319000000000000000000000000000000000000000000000000000000,120096390731300320000000000000000000000000000000000000000000000000000000,4588475381506087000000000000000000000000000000000000000000000000000000000,175310067175900430000000000000000000000000000000000000000000000000000000000,6698002516716334000000000000000000000000000000000000000000000000000000000000,255907937499813000000000000000000000000000000000000000000000000000000000000000,9777373524713728000000000000000000000000000000000000000000000000000000000000000,373560249735680000000000000000000000000000000000000000000000000000000000000000000,14272468964170972000000000000000000000000000000000000000000000000000000000000000000,545302586336094400000000000000000000000000000000000000000000000000000000000000000000,20834160607481530000000000000000000000000000000000000000000000000000000000000000000000,796002548117025100000000000000000000000000000000000000000000000000000000000000000000000,30412555060234320000000000000000000000000000000000000000000000000000000000000000000000000,1161960483015696900000000000000000000000000000000000000000000000000000000000000000000000000,44394565383145080000000000000000000000000000000000000000000000000000000000000000000000000000,1696165630730592000000000000000000000000000000000000000000000000000000000000000000000000000000,64804730534967350000000000000000000000000000000000000000000000000000000000000000000000000000000,2475968751884689000000000000000000000000000000000000000000000000000000000000000000000000000000000,94598360485452080000000000000000000000000000000000000000000000000000000000000000000000000000000000,3614282207610149600000000000000000000000000000000000000000000000000000000000000000000000000000000000,138089453233771550000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5275929216111395000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,201575344398642970000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7701509592916722000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,294248536132912240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,41.53505904230038,24041.735872244444,918552.8523448552,35094881.423374414,1340856222.635119,51229563686.96098,1957307710621.8516,74782082872039.42,2857169513146053.5,109162747456683330,4170737989980365000,159349739598372500000,6088212582778104000000,232609934264845160000000,8887235914158229000000000,339551113513386700000000000,12973095324779750000000000000,495657930743870100000000000000,18937406853091640000000000000000,723534026342132300000000000000000,27643778862436652000000000000000000,1056174944057085200000000000000000000,40352859064784943000000000000000000000,1541745753262620000000000000000000000000,58904871248086150000000000000000000000000,2250555157626282000000000000000000000000000,85986072292498610000000000000000000000000000,3285235913119775000000000000000000000000000000,125517711381654500000000000000000000000000000000,4795605639026122000000000000000000000000000000000,183223811141130100000000000000000000000000000000000,7000359807713048000000000000000000000000000000000000,267459983133401800000000000000000000000000000000000000,10218737970997144000000000000000000000000000000000000000,390423286865368700000000000000000000000000000000000000000,14916748365540473000000000000000000000000000000000000000000,569918315035299500000000000000000000000000000000000000000000,21774644034555068000000000000000000000000000000000000000000000,831935227072353000000000000000000000000000000000000000000000000,31785420737330076000000000000000000000000000000000000000000000000,1214413019874715000000000000000000000000000000000000000000000000000,46398598748424383000000000000000000000000000000000000000000000000000,1772732942240181600000000000000000000000000000000000000000000000000000,67730107573782010000000000000000000000000000000000000000000000000000000,2587737477343362000000000000000000000000000000000000000000000000000000000,98868664048003470000000000000000000000000000000000000000000000000000000000,3777436009727019000000000000000000000000000000000000000000000000000000000000,144323006131188120000000000000000000000000000000000000000000000000000000000000,5514092110391093000000000000000000000000000000000000000000000000000000000000000,210674740063543840000000000000000000000000000000000000000000000000000000000000000,8049166610257037000000000000000000000000000000000000000000000000000000000000000000,307531330524651640000000000000000000000000000000000000000000000000000000000000000000,11749728118901793000000000000000000000000000000000000000000000000000000000000000000000,448917222946313430000000000000000000000000000000000000000000000000000000000000000000000,17151603085490470000000000000000000000000000000000000000000000000000000000000000000000000,655304526904701000000000000000000000000000000000000000000000000000000000000000000000000000,25036961317339996000000000000000000000000000000000000000000000000000000000000000000000000000,956577295394054300000000000000000000000000000000000000000000000000000000000000000000000000000,36547571027705710000000000000000000000000000000000000000000000000000000000000000000000000000000,1396358615719550700000000000000000000000000000000000000000000000000000000000000000000000000000000,53350122289005670000000000000000000000000000000000000000000000000000000000000000000000000000000000,2038327057397916600000000000000000000000000000000000000000000000000000000000000000000000000000000000,77877557063756940000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2975437073362041000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,113681349432793450000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4343378431545277000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,165945744783451540000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,108.40968717996783,60851.326060829444,2324901.8323041373,88826926.74005355,3393775149.6178274,129664625693.84415,4954045156037.069,189277247207915.1,7231641049365060,276296454213500030,10556349532539818000,403322278493821340000,15409575045618060000000,588747549412083760000000,22494045157805970000000000,859421101738229000000000000,32835562698096520000000000000,1254535379128990800000000000000,47931537886438000000000000000000,1831301342616676000000000000000000,69967807321670480000000000000000000,2673232388071871700000000000000000000,102135134345179360000000000000000000000,3902236750629763000000000000000000000000,149091218762217120000000000000000000000000,5696269327691598000000000000000000000000000,217635113073627630000000000000000000000000000,8315098833601928000000000000000000000000000000,317691697980633700000000000000000000000000000000,12137921266547124000000000000000000000000000000000,463748765263228100000000000000000000000000000000000,17718265966668915000000000000000000000000000000000000,676954791863272200000000000000000000000000000000000000,25864144442166316000000000000000000000000000000000000000,988181154437201200000000000000000000000000000000000000000,37755047191619134000000000000000000000000000000000000000000,1442492180751225500000000000000000000000000000000000000000000,55112729192676620000000000000000000000000000000000000000000000,2105670283414276000000000000000000000000000000000000000000000000,80450513110193190000000000000000000000000000000000000000000000000,3073740989115714000000000000000000000000000000000000000000000000000,117437208327425570000000000000000000000000000000000000000000000000000,4486877049359602400000000000000000000000000000000000000000000000000000,171428339814923600000000000000000000000000000000000000000000000000000000,6549694892106614000000000000000000000000000000000000000000000000000000000,250241606644509970000000000000000000000000000000000000000000000000000000000,9560882259033656000000000000000000000000000000000000000000000000000000000000,365288853427803370000000000000000000000000000000000000000000000000000000000000,13956446991335096000000000000000000000000000000000000000000000000000000000000000,533228459598874700000000000000000000000000000000000000000000000000000000000000000,20372849214611594000000000000000000000000000000000000000000000000000000000000000000,778377405875005900000000000000000000000000000000000000000000000000000000000000000000,29739158209749542000000000000000000000000000000000000000000000000000000000000000000000,1136232275434951600000000000000000000000000000000000000000000000000000000000000000000000,43411577914698570000000000000000000000000000000000000000000000000000000000000000000000000,1658609016648932500000000000000000000000000000000000000000000000000000000000000000000000000,63369819809698476000000000000000000000000000000000000000000000000000000000000000000000000000,2421145684368147000000000000000000000000000000000000000000000000000000000000000000000000000000,92503757191327110000000000000000000000000000000000000000000000000000000000000000000000000000000,3534254526590018000000000000000000000000000000000000000000000000000000000000000000000000000000000,135031867223368420000000000000000000000000000000000000000000000000000000000000000000000000000000000,5159109234676966000000000000000000000000000000000000000000000000000000000000000000000000000000000000,197112049493476780000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7530982246773765000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,287733265150280040000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10993311252261698000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,242.81599678584857,159154.28950041003,6080922.038121289,232332330.3985505,8876629236.986095,339145866843.0731,12957612227034.297,495066374154724.1,18914805484122870,722670504761933600,27610786634377200000,1054914423026360000000,40304698835472490000000,1539905714396954600000000,58834569609671360000000000,2247869170685437500000000000,85883449849989840000000000000,3281315057978608000000000000000,125367908817399080000000000000000,4789882191602054000000000000000000,183005137645254330000000000000000000,6992005035797800000000000000000000000,267140775661653660000000000000000000000,10206542137160473000000000000000000000000,389957325457416600000000000000000000000000,14898945562008594000000000000000000000000000,569238130350037600000000000000000000000000000,21748656486851575000000000000000000000000000000,830942331098235300000000000000000000000000000000,31747485552884550000000000000000000000000000000000,1212963645261019500000000000000000000000000000000000,46343223064834860000000000000000000000000000000000000,1770617225361901200000000000000000000000000000000000000,67649273214389380000000000000000000000000000000000000000,2584649070890838700000000000000000000000000000000000000000,98750666522106010000000000000000000000000000000000000000000,3772927724845613400000000000000000000000000000000000000000000,144150759870785420000000000000000000000000000000000000000000000,5507511165530136000000000000000000000000000000000000000000000000,210423304501674840000000000000000000000000000000000000000000000000,8039560111022198000000000000000000000000000000000000000000000000000,307164298801434300000000000000000000000000000000000000000000000000000,11735705082772548000000000000000000000000000000000000000000000000000000,448381450341817900000000000000000000000000000000000000000000000000000000,17131133033136186000000000000000000000000000000000000000000000000000000000,654522435696858200000000000000000000000000000000000000000000000000000000000,25007080267364184000000000000000000000000000000000000000000000000000000000000,955435641915960600000000000000000000000000000000000000000000000000000000000000,36503952324042310000000000000000000000000000000000000000000000000000000000000000,1394692093131193700000000000000000000000000000000000000000000000000000000000000000,53286450118486985000000000000000000000000000000000000000000000000000000000000000000,2035894359919376000000000000000000000000000000000000000000000000000000000000000000000,77784611951724770000000000000000000000000000000000000000000000000000000000000000000000,2971885956165350000000000000000000000000000000000000000000000000000000000000000000000000,113545673300192990000000000000000000000000000000000000000000000000000000000000000000000000,4338194707117857000000000000000000000000000000000000000000000000000000000000000000000000000,165747692271002750000000000000000000000000000000000000000000000000000000000000000000000000000,6332656634357254000000000000000000000000000000000000000000000000000000000000000000000000000000,241949311626614900000000000000000000000000000000000000000000000000000000000000000000000000000000,9244061817436067000000000000000000000000000000000000000000000000000000000000000000000000000000000,353184219909870650000000000000000000000000000000000000000000000000000000000000000000000000000000000,13493970037939904000000000000000000000000000000000000000000000000000000000000000000000000000000000000,515558785246075200000000000000000000000000000000000000000000000000000000000000000000000000000000000000,19697750943353640000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,752584192782566200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,632.4296705639092,355729.27248538425,13591339.371573657,519279632.7399521,19839907684.813385,758015511007.4121,28961199311547.188,1106509107000920,42275956554333820,1615220779725566000,61712102573080050000,2357809936446425000000,90083913278150650000000,3441800505654581000000000,131499512950351500000000000,5024149969688020000000000000,191955714143729340000000000000,7333976178008444000000000000000,280206332067214600000000000000000,10705732691917960000000000000000000,409029701881274200000000000000000000,15627636317445525000000000000000000000,597078930324957650000000000000000000000,22812358938772660000000000000000000000000,871582790683664800000000000000000000000000,33300219545671373000000000000000000000000000,1272288339837704700000000000000000000000000000,48609818246616950000000000000000000000000000000,1857216132524052000000000000000000000000000000000,70957923467439430000000000000000000000000000000000,2711061364712538300000000000000000000000000000000000,103580451119242630000000000000000000000000000000000000,3957457397942311000000000000000000000000000000000000000,151201012230563060000000000000000000000000000000000000000,5776877373702320000000000000000000000000000000000000000000,220714872860082960000000000000000000000000000000000000000000,8432765999742763000000000000000000000000000000000000000000000,322187360937377060000000000000000000000000000000000000000000000,12309685286056372000000000000000000000000000000000000000000000000,470311285336939100000000000000000000000000000000000000000000000000,17968997579960693000000000000000000000000000000000000000000000000000,686534395612689600000000000000000000000000000000000000000000000000000,26230148580184200000000000000000000000000000000000000000000000000000000,1002164930024482100000000000000000000000000000000000000000000000000000000,38289319784119810000000000000000000000000000000000000000000000000000000000,1462904922738651300000000000000000000000000000000000000000000000000000000000,55892630765967256000000000000000000000000000000000000000000000000000000000000,2135467674886482000000000000000000000000000000000000000000000000000000000000000,81588970280896440000000000000000000000000000000000000000000000000000000000000000,3117237572726692300000000000000000000000000000000000000000000000000000000000000000,119099065123132280000000000000000000000000000000000000000000000000000000000000000000,4550370955780100000000000000000000000000000000000000000000000000000000000000000000000,173854226427487870000000000000000000000000000000000000000000000000000000000000000000000,6642379784067759000000000000000000000000000000000000000000000000000000000000000000000000,253782781715756280000000000000000000000000000000000000000000000000000000000000000000000000,9696178536779250000000000000000000000000000000000000000000000000000000000000000000000000000,370458064890763840000000000000000000000000000000000000000000000000000000000000000000000000000,14153945012670970000000000000000000000000000000000000000000000000000000000000000000000000000000,540774188519704100000000000000000000000000000000000000000000000000000000000000000000000000000000,20661145900104540000000000000000000000000000000000000000000000000000000000000000000000000000000000,789392243505731000000000000000000000000000000000000000000000000000000000000000000000000000000000000,30159997761983412000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1152311126042121200000000000000000000000000000000000000000000000000000000000000000000000000000000000000,44025896211227170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,1735.5452076702786,924889.5828056931,35339151.53558159,1350187280.932495,51586068887.95703,1970928553751.125,75302488998632,2877052464860672,109922407541432320,4199762022911181000,160458649364861030000,6130580260372288000000,234228659393725050000000,8949081906003872000000000,341914038903689000000000000,13063374682136925000000000000,499107198502793700000000000000,19069191664500348000000000000000,728569076593287300000000000000000,27836151039668186000000000000000000,1063524831875189500000000000000000000,40633673326430013000000000000000000000,1552474712888070600000000000000000000000,59314788372490530000000000000000000000000,2266216699337527000000000000000000000000000,86584446632344920000000000000000000000000000,3308097765289833000000000000000000000000000000,126391185140437700000000000000000000000000000000,4828978106016075600000000000000000000000000000000,184498859811513680000000000000000000000000000000000,7049075088806368000000000000000000000000000000000000,269321228642480600000000000000000000000000000000000000,10289849843294821000000000000000000000000000000000000000,393140230091415800000000000000000000000000000000000000000,15020553542531442000000000000000000000000000000000000000000,573884358447909200000000000000000000000000000000000000000000,21926173089257208000000000000000000000000000000000000000000000,837724637833399300000000000000000000000000000000000000000000000,32006614468701635000000000000000000000000000000000000000000000000,1222864081419833300000000000000000000000000000000000000000000000000,46721485119873940000000000000000000000000000000000000000000000000000,1785069334359427000000000000000000000000000000000000000000000000000000,68201439236249170000000000000000000000000000000000000000000000000000000,2605745460087207000000000000000000000000000000000000000000000000000000000,99556687933766030000000000000000000000000000000000000000000000000000000000,3803723066684565000000000000000000000000000000000000000000000000000000000000,145327345336061360000000000000000000000000000000000000000000000000000000000000,5552464501890534000000000000000000000000000000000000000000000000000000000000000,212140818873822870000000000000000000000000000000000000000000000000000000000000000,8105180504507340000000000000000000000000000000000000000000000000000000000000000000,309671431263671000000000000000000000000000000000000000000000000000000000000000000000,11831494102864978000000000000000000000000000000000000000000000000000000000000000000000,452041223610245500000000000000000000000000000000000000000000000000000000000000000000000,17270960545411836000000000000000000000000000000000000000000000000000000000000000000000000,659864770250038200000000000000000000000000000000000000000000000000000000000000000000000000,25211192734255166000000000000000000000000000000000000000000000000000000000000000000000000000,963234086347474200000000000000000000000000000000000000000000000000000000000000000000000000000,36801904410864305000000000000000000000000000000000000000000000000000000000000000000000000000000,1406075830879301400000000000000000000000000000000000000000000000000000000000000000000000000000000,53721384091650000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2052511710508213400000000000000000000000000000000000000000000000000000000000000000000000000000000000,78419504504423450000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2996143045245874000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,4233.618684914259,2575439.26971817,98410409.42041016,3759937086.25,143654450374,5488548907168,209698820985344,8011880056242176,306106737907204100,11695299270197380000,446837681460495800000,17072150862878642000000,652268927279701600000000,24920981357662544000000000,952146095003664500000000000,36378269901830000000000000000,1389890194531636000000000000000,53102985872101965000000000000000,2028884813874960000000000000000000,77516800992950570000000000000000000,2961653808551938700000000000000000000,113154737671146360000000000000000000000,4323258383730220000000000000000000000000,165177026076281380000000000000000000000000,6310853416488204000000000000000000000000000,241116284699024920000000000000000000000000000,9212234686659346000000000000000000000000000000,351968213252779300000000000000000000000000000000,13447510552489920000000000000000000000000000000000,513783726058676560000000000000000000000000000000000,19629931958538595000000000000000000000000000000000000,749993059540155200000000000000000000000000000000000000,28654688697178910000000000000000000000000000000000000000,1094798376980445200000000000000000000000000000000000000000,41828529317241426000000000000000000000000000000000000000000,1598126103923457500000000000000000000000000000000000000000000,61058973045412830000000000000000000000000000000000000000000000,2332856074308509000000000000000000000000000000000000000000000000,89130510926318900000000000000000000000000000000000000000000000000,3405374238387956000000000000000000000000000000000000000000000000000,130107788932731220000000000000000000000000000000000000000000000000000,4970976920001185500000000000000000000000000000000000000000000000000000,189924152420885720000000000000000000000000000000000000000000000000000000,7256357101999647000000000000000000000000000000000000000000000000000000000,277240770640540470000000000000000000000000000000000000000000000000000000000,10592428658482694000000000000000000000000000000000000000000000000000000000000,404700739398759240000000000000000000000000000000000000000000000000000000000000,15462241357863306000000000000000000000000000000000000000000000000000000000000000,590759750436491400000000000000000000000000000000000000000000000000000000000000000,22570924523584397000000000000000000000000000000000000000000000000000000000000000000,862358401285991100000000000000000000000000000000000000000000000000000000000000000000,32947786943117824000000000000000000000000000000000000000000000000000000000000000000000,1258823086605430500000000000000000000000000000000000000000000000000000000000000000000000,48095356634972214000000000000000000000000000000000000000000000000000000000000000000000000,1837560300849692300000000000000000000000000000000000000000000000000000000000000000000000000,70206940866659050000000000000000000000000000000000000000000000000000000000000000000000000000,2682368868742237400000000000000000000000000000000000000000000000000000000000000000000000000000,102484208259390960000000000000000000000000000000000000000000000000000000000000000000000000000000,3915573679664839300000000000000000000000000000000000000000000000000000000000000000000000000000000,149600777569088500000000000000000000000000000000000000000000000000000000000000000000000000000000000,5715737839679382000000000000000000000000000000000000000000000000000000000000000000000000000000000000,218378938817471220000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,12884.893793979581,6050190.246337891,231192332.453125,8833101175,337482957008,12894078181376,492638955339776,18822062054309890,719127092351991800,27475404881670440000,1049741945529075500000,40107076007032290000000,1532355218205498200000000,58546090691503736000000000,2236847375813042300000000000,85462344433034080000000000000,3265226049016546600000000000000,124753202347718380000000000000000,4766396342186089500000000000000000,182107823101745200000000000000000000,6957721697693982000000000000000000000,265830925645723600000000000000000000000,10156497204986086000000000000000000000000,388045279554368860000000000000000000000000,14825892748313218000000000000000000000000000,566447030526387300000000000000000000000000000,21642018032416778000000000000000000000000000000,826868038897912800000000000000000000000000000000,31591820673933856000000000000000000000000000000000,1207016217534253300000000000000000000000000000000000,46115992063483585000000000000000000000000000000000000,1761935500346551000000000000000000000000000000000000000,67317574019787200000000000000000000000000000000000000000,2571975969302552700000000000000000000000000000000000000000,98266470287124620000000000000000000000000000000000000000000,3754428234034060600000000000000000000000000000000000000000000,143443957256819320000000000000000000000000000000000000000000000,5480506628140388000000000000000000000000000000000000000000000000,209391552749889090000000000000000000000000000000000000000000000000,8000140374239439000000000000000000000000000000000000000000000000000,305658205140126960000000000000000000000000000000000000000000000000000,11678162340134562000000000000000000000000000000000000000000000000000000,446182937579790400000000000000000000000000000000000000000000000000000000,17047135329312803000000000000000000000000000000000000000000000000000000000,651313168689855200000000000000000000000000000000000000000000000000000000000,24884465093465858000000000000000000000000000000000000000000000000000000000000,950750931205706500000000000000000000000000000000000000000000000000000000000000,36324965416287106000000000000000000000000000000000000000000000000000000000000000,1387853610601707800000000000000000000000000000000000000000000000000000000000000000,53025174933453340000000000000000000000000000000000000000000000000000000000000000000,2025911921747229000000000000000000000000000000000000000000000000000000000000000000000,77403216880612360000000000000000000000000000000000000000000000000000000000000000000000,2957314144005923400000000000000000000000000000000000000000000000000000000000000000000000,112988933825334400000000000000000000000000000000000000000000000000000000000000000000000000,4316923577518606000000000000000000000000000000000000000000000000000000000000000000000000000,164934994937798870000000000000000000000000000000000000000000000000000000000000000000000000000,6301606213472645000000000000000000000000000000000000000000000000000000000000000000000000000000,240762980994269740000000000000000000000000000000000000000000000000000000000000000000000000000000,9198736155865613000000000000000000000000000000000000000000000000000000000000000000000000000000000,351452479944097630000000000000000000000000000000000000000000000000000000000000000000000000000000000,13427806125708423000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,5178855.852453635,216924002.93359375,8288032472.25,316657749600,12098417932800,462239478161408,17660601233571840,674751618352152600,25779968609064320000,984965083345843100000,37632172000871320000000,1437797536899212400000000,54933362746499890000000000,2098817305168687000000000000,80188684068895260000000000000,3063737386307820400000000000000,117055004704832190000000000000000,4472274339919742400000000000000000,170870419974862670000000000000000000,6528378669268938000000000000000000000,249427186054070450000000000000000000000,9529766016568928000000000000000000000000,364100008180186850000000000000000000000000,13911025217300506000000000000000000000000000,531493048406638600000000000000000000000000000,20306545064972820000000000000000000000000000000,775844149165441000000000000000000000000000000000,29642371065437660000000000000000000000000000000000,1132534367028077300000000000000000000000000000000000,43270293416781610000000000000000000000000000000000000,1653211015562427000000000000000000000000000000000000000,63163580534320340000000000000000000000000000000000000000,2413265977233048600000000000000000000000000000000000000000,92202700360675620000000000000000000000000000000000000000000,3522752171402404400000000000000000000000000000000000000000000,134592401242678470000000000000000000000000000000000000000000000,5142318724580100000000000000000000000000000000000000000000000000,196470541095415120000000000000000000000000000000000000000000000000,7506472406560980000000000000000000000000000000000000000000000000000,286796826785226900000000000000000000000000000000000000000000000000000,10957533109807278000000000000000000000000000000000000000000000000000000,418650141520371350000000000000000000000000000000000000000000000000000000,15995200673839815000000000000000000000000000000000000000000000000000000000,611122315918527500000000000000000000000000000000000000000000000000000000000,23348908988301840000000000000000000000000000000000000000000000000000000000000,892082548239267700000000000000000000000000000000000000000000000000000000000000,34083445683214536000000000000000000000000000000000000000000000000000000000000000,1302212751865525500000000000000000000000000000000000000000000000000000000000000000,49753128404631440000000000000000000000000000000000000000000000000000000000000000000,1900898132430538900000000000000000000000000000000000000000000000000000000000000000000,72626864466890120000000000000000000000000000000000000000000000000000000000000000000000,2774825934223319800000000000000000000000000000000000000000000000000000000000000000000000,106016678925042970000000000000000000000000000000000000000000000000000000000000000000000000,4050537385438680600000000000000000000000000000000000000000000000000000000000000000000000000,154757282648788230000000000000000000000000000000000000000000000000000000000000000000000000000,5912750396741149000000000000000000000000000000000000000000000000000000000000000000000000000000,225906119647740650000000000000000000000000000000000000000000000000000000000000000000000000000000,8631105919875973000000000000000000000000000000000000000000000000000000000000000000000000000000000,329765255946027300000000000000000000000000000000000000000000000000000000000000000000000000000000000,12599210916887458000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,438269759.63045084,-9184352616.375,-350903098372,-13406816461312,-512228944199680,-19570528999964670,-747723474285363200,-28567975520173556000,-1091485362905220600000,-41701950254977225000000,-1593289947192887700000000,-60874199847430020000000000,-2325796520416976200000000000,-88860789356182630000000000000,-3395069093397535500000000000000,-129714064221652600000000000000000,-4955934031108833000000000000000000,-189349414837692700000000000000000000,-7234398335476433000000000000000000000,-276401800554123900000000000000000000000,-10560374453834840000000000000000000000000,-403476058242266460000000000000000000000000,-15415450426441152000000000000000000000000000,-588972028212013150000000000000000000000000000,-22502621710691974000000000000000000000000000000,-859748783601588000000000000000000000000000000000,-32848082273631883000000000000000000000000000000000,-1255013710360086300000000000000000000000000000000000,-47949813284139620000000000000000000000000000000000000,-1831999582048842700000000000000000000000000000000000000,-69994484677651510000000000000000000000000000000000000000,-2674251637809086600000000000000000000000000000000000000000,-102174076592662360000000000000000000000000000000000000000000,-3903724601946010000000000000000000000000000000000000000000000,-149148064428854720000000000000000000000000000000000000000000000,-5698441210557075000000000000000000000000000000000000000000000000,-217718092752192670000000000000000000000000000000000000000000000000,-8318269227981145000000000000000000000000000000000000000000000000000,-317812827829934900000000000000000000000000000000000000000000000000000,-12142549211243652000000000000000000000000000000000000000000000000000000,-463925584073492900000000000000000000000000000000000000000000000000000000,-17725021628857596000000000000000000000000000000000000000000000000000000000,-677212901987510900000000000000000000000000000000000000000000000000000000000,-25874005907831155000000000000000000000000000000000000000000000000000000000000,-988557930723382500000000000000000000000000000000000000000000000000000000000000,-37769442485270460000000000000000000000000000000000000000000000000000000000000000,-1443042175661232000000000000000000000000000000000000000000000000000000000000000000,-55133742585839044000000000000000000000000000000000000000000000000000000000000000000,-2106473133603084700000000000000000000000000000000000000000000000000000000000000000000,-80481187389805290000000000000000000000000000000000000000000000000000000000000000000000,-3074912946822353000000000000000000000000000000000000000000000000000000000000000000000000,-117481985028823290000000000000000000000000000000000000000000000000000000000000000000000000,-4488587809955740000000000000000000000000000000000000000000000000000000000000000000000000000,-171493702013148280000000000000000000000000000000000000000000000000000000000000000000000000000,-6552192168817596000000000000000000000000000000000000000000000000000000000000000000000000000000,-250337018841040700000000000000000000000000000000000000000000000000000000000000000000000000000000,-9564527646449906000000000000000000000000000000000000000000000000000000000000000000000000000000000,-365428131492084400000000000000000000000000000000000000000000000000000000000000000000000000000000000,-13961768303711286000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
