16.388395322083728,1014.0337385849971,38008.23919729468,1424395.7148054575,53380424.525898345,2000476953.2200336,74969582894.81079,2809549189421.291,105290256982910.25,3945842364001207,147873814802025540,5541697586198084000,207679853109822300000,7782979983450810000000,291673826400308970000000,10930725915766486000000000,409638295352656140000000000,15351545205006920000000000000,575312276354640140000000000000,21560319231995422000000000000000,807991389182534100000000000000000,30280167838345100000000000000000000,1134775167896268600000000000000000000,42526669222860620000000000000000000000,1593723273433420300000000000000000000000,59726141705872430000000000000000000000000,2238288203814059000000000000000000000000000,83881763332463460000000000000000000000000000,3143540768241446000000000000000000000000000000,117806876834831620000000000000000000000000000000,4414913389954554000000000000000000000000000000000,165452652378923250000000000000000000000000000000000,6200479547686575000000000000000000000000000000000000,232368270127394250000000000000000000000000000000000000,8708199510494869000000000000000000000000000000000000000,326347218890979840000000000000000000000000000000000000000,12230140932063326000000000000000000000000000000000000000000,458334983599472800000000000000000000000000000000000000000000,17176495214408645000000000000000000000000000000000000000000000,643703837602813100000000000000000000000000000000000000000000000,24123351438831594000000000000000000000000000000000000000000000000,904043211562228800000000000000000000000000000000000000000000000000,33879791970204530000000000000000000000000000000000000000000000000000,1269674158562414200000000000000000000000000000000000000000000000000000,47582124185972150000000000000000000000000000000000000000000000000000000,1783180768688521000000000000000000000000000000000000000000000000000000000,66826223255455520000000000000000000000000000000000000000000000000000000000,2504369827783871700000000000000000000000000000000000000000000000000000000000,93853399590439970000000000000000000000000000000000000000000000000000000000000,3517236359007505500000000000000000000000000000000000000000000000000000000000000,131811438467962520000000000000000000000000000000000000000000000000000000000000000,4939746305788823000000000000000000000000000000000000000000000000000000000000000000,185121214434551180000000000000000000000000000000000000000000000000000000000000000000,6937575719943891000000000000000000000000000000000000000000000000000000000000000000000,259991579122722100000000000000000000000000000000000000000000000000000000000000000000000,9743406622634076000000000000000000000000000000000000000000000000000000000000000000000000,365142490131107200000000000000000000000000000000000000000000000000000000000000000000000000,13684026877152025000000000000000000000000000000000000000000000000000000000000000000000000000,512820601917307600000000000000000000000000000000000000000000000000000000000000000000000000000,19218390325579610000000000000000000000000000000000000000000000000000000000000000000000000000000,720225601946251300000000000000000000000000000000000000000000000000000000000000000000000000000000,26991069954928490000000000000000000000000000000000000000000000000000000000000000000000000000000000,1011513413773662000000000000000000000000000000000000000000000000000000000000000000000000000000000000,37907329644678340000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1420609574943162800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,53238557907850690000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1995160456539208800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,74770343220561670000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2802082512710789000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,105010436890443780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,47.11409140208883,23046.009683781536,863662.315198285,32366520.28619523,1212963149.85445,45456831497.55933,1703533609064.1377,63841377876960.33,2392510196304600,89661364302843780,3360136253991431000,125923977770985130000,4719108684605141000000,176852631018514560000000,6627703489899144000000000,248378852477590100000000000,9308209767094339000000000000,348833116040133860000000000000,13072819144712360000000000000000,489915069791412350000000000000000,18359985933547120000000000000000000,688056163741948500000000000000000000,25785492765452393000000000000000000000,966333378282999600000000000000000000000,36214169202728900000000000000000000000000,1357156940365774200000000000000000000000000,50860616198926810000000000000000000000000000,1906045058751535600000000000000000000000000000,71430667528322270000000000000000000000000000000,2676925311977546800000000000000000000000000000000,100320063830634020000000000000000000000000000000000,3759580127974409000000000000000000000000000000000000,140893478322767420000000000000000000000000000000000000,5280103511075706000000000000000000000000000000000000000,197876391580069840000000000000000000000000000000000000000,7415586884351086000000000000000000000000000000000000000000,277905456028633900000000000000000000000000000000000000000000,10414744469309962000000000000000000000000000000000000000000000,390301449676636140000000000000000000000000000000000000000000000,14626880387568148000000000000000000000000000000000000000000000000,548154843005269800000000000000000000000000000000000000000000000000,20542571207836925000000000000000000000000000000000000000000000000000,769850412185437100000000000000000000000000000000000000000000000000000,28850802129189460000000000000000000000000000000000000000000000000000000,1081208466375603600000000000000000000000000000000000000000000000000000000,40519211303991830000000000000000000000000000000000000000000000000000000000,1518492072302352300000000000000000000000000000000000000000000000000000000000,56906788149105240000000000000000000000000000000000000000000000000000000000000,2132630519787355800000000000000000000000000000000000000000000000000000000000000,79922151325983700000000000000000000000000000000000000000000000000000000000000000,2995150924319671400000000000000000000000000000000000000000000000000000000000000000,112245840616360140000000000000000000000000000000000000000000000000000000000000000000,4206508805073031000000000000000000000000000000000000000000000000000000000000000000000,157642512452954830000000000000000000000000000000000000000000000000000000000000000000000,5907787879228882000000000000000000000000000000000000000000000000000000000000000000000000,221399399710655300000000000000000000000000000000000000000000000000000000000000000000000000,8297131717369065000000000000000000000000000000000000000000000000000000000000000000000000000,310942102035241300000000000000000000000000000000000000000000000000000000000000000000000000000,11652821012313906000000000000000000000000000000000000000000000000000000000000000000000000000000,436699426215477950000000000000000000000000000000000000000000000000000000000000000000000000000000,16365684211179616000000000000000000000000000000000000000000000000000000000000000000000000000000000,613318002318366200000000000000000000000000000000000000000000000000000000000000000000000000000000000,22984616293086744000000000000000000000000000000000000000000000000000000000000000000000000000000000000,861368138785200700000000000000000000000000000000000000000000000000000000000000000000000000000000000000,32280507146749460000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1209739593016446800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45336025120626560000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1699006286644814700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,63671712603345850000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,96.5085421290249,65795.10761665781,2465711.0661269943,92404853.22994784,3462952426.8481646,129777105954.37543,4863507955082.127,182264117074555.8,6830503554628056,255978958221128480,9593030225065420000,359507006116963160000,13472832297502799000000,504905904553023100000000,18921780277763776000000000,709109886914324400000000000,26574499034351624000000000000,995902062513590600000000000000,37322280914373725000000000000000,1398684373778385400000000000000000,52416892256400400000000000000000000,1964367834036027000000000000000000000,73616363376144660000000000000000000000,2758836131822539000000000000000000000000,103389741807267040000000000000000000000000,3874618933568804600000000000000000000000000,145204655877327160000000000000000000000000000,5441668574368092000000000000000000000000000000,203931180404312000000000000000000000000000000000,7642495270106622000000000000000000000000000000000,286409041706145880000000000000000000000000000000000,10733423609942040000000000000000000000000000000000000,402244222822624000000000000000000000000000000000000000,15074446017793090000000000000000000000000000000000000000,564927747498221350000000000000000000000000000000000000000,21171150138234888000000000000000000000000000000000000000000,793406944800659500000000000000000000000000000000000000000000,29733603320920025000000000000000000000000000000000000000000000,1114292195498680300000000000000000000000000000000000000000000000,41759052327023810000000000000000000000000000000000000000000000000,1564956174238214100000000000000000000000000000000000000000000000000,58648070078482270000000000000000000000000000000000000000000000000000,2197886548231863000000000000000000000000000000000000000000000000000000,82367676761301400000000000000000000000000000000000000000000000000000000,3086799080012624500000000000000000000000000000000000000000000000000000000,115680433575655000000000000000000000000000000000000000000000000000000000000,4335223111507740000000000000000000000000000000000000000000000000000000000000,162466191088914570000000000000000000000000000000000000000000000000000000000000,6088559358542387000000000000000000000000000000000000000000000000000000000000000,228173965389550350000000000000000000000000000000000000000000000000000000000000000,8551014355891200000000000000000000000000000000000000000000000000000000000000000000,320456570888022740000000000000000000000000000000000000000000000000000000000000000000,12009383863864084000000000000000000000000000000000000000000000000000000000000000000000,450061923804446400000000000000000000000000000000000000000000000000000000000000000000000,16866455228235628000000000000000000000000000000000000000000000000000000000000000000000000,632084824153405600000000000000000000000000000000000000000000000000000000000000000000000000,23687918979928780000000000000000000000000000000000000000000000000000000000000000000000000000,887725008033871700000000000000000000000000000000000000000000000000000000000000000000000000000,33268253347053030000000000000000000000000000000000000000000000000000000000000000000000000000000,1246756226024306400000000000000000000000000000000000000000000000000000000000000000000000000000000,46723255077894354000000000000000000000000000000000000000000000000000000000000000000000000000000000,1750993914853261100000000000000000000000000000000000000000000000000000000000000000000000000000000000,65619993400325504000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2459165333090043000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,92159322518948530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3453749372954657000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,129432209408138250000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4850582663425957000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,219.82203153531935,136559.7860825701,5117588.850275038,191786544.23346016,7187368363.654295,269352782486.8828,10094225728605.617,378289735933909,14176731149547598,531285115602322400,19910363756139885000,746157897633548500000,27962904898168070000000,1047933758824875100000000,39272213201170710000000000,1471759752684791000000000000,55155454532880690000000000000,2066997795787903400000000000000,77462508902809830000000000000000,2902973722442034600000000000000000,108791421199158970000000000000000000,4077051485184066000000000000000000000,152790988752796740000000000000000000000,5725972882337577000000000000000000000000,214585727318718070000000000000000000000000,8041783521354285000000000000000000000000000,301372710162924800000000000000000000000000000,11294199873667827000000000000000000000000000000,423259792558538200000000000000000000000000000000,15862022454053322000000000000000000000000000000000,594442847528735800000000000000000000000000000000000,22277253736186013000000000000000000000000000000000000,834859122436451000000000000000000000000000000000000000,31287059103841990000000000000000000000000000000000000000,1172509278584062400000000000000000000000000000000000000000,43940787269358634000000000000000000000000000000000000000000,1646718555764925000000000000000000000000000000000000000000000,61712185202278320000000000000000000000000000000000000000000000,2312716881162096300000000000000000000000000000000000000000000000,86671041624605030000000000000000000000000000000000000000000000000,3248071356023353400000000000000000000000000000000000000000000000000,121724249946291440000000000000000000000000000000000000000000000000000,4561720295187143400000000000000000000000000000000000000000000000000000,170954366617200100000000000000000000000000000000000000000000000000000000,6406660990662145600000000000000000000000000000000000000000000000000000000,240095095910493050000000000000000000000000000000000000000000000000000000000,8997768910246171000000000000000000000000000000000000000000000000000000000000,337199079619587800000000000000000000000000000000000000000000000000000000000000,12636823687126811000000000000000000000000000000000000000000000000000000000000000,473575767406271630000000000000000000000000000000000000000000000000000000000000000,17747656612705950000000000000000000000000000000000000000000000000000000000000000000,665108599132187600000000000000000000000000000000000000000000000000000000000000000000,24925513170164717000000000000000000000000000000000000000000000000000000000000000000000,934104907990514300000000000000000000000000000000000000000000000000000000000000000000000,35006379735298034000000000000000000000000000000000000000000000000000000000000000000000000,1311893997868048600000000000000000000000000000000000000000000000000000000000000000000000000,49164348746033950000000000000000000000000000000000000000000000000000000000000000000000000000,1842475986283719800000000000000000000000000000000000000000000000000000000000000000000000000000,69048362209943780000000000000000000000000000000000000000000000000000000000000000000000000000000,2587646384196310000000000000000000000000000000000000000000000000000000000000000000000000000000000,96974259712132110000000000000000000000000000000000000000000000000000000000000000000000000000000000,3634193259229392800000000000000000000000000000000000000000000000000000000000000000000000000000000000,136194498257937150000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5104005217285738000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,191276957522481170000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7168267453009009000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,268636948974005300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,580.8555014577287,310129.34604806453,11621068.219939709,435510805.668396,16321148217.583984,611649012950.6563,22922069510212,859024144542752,32192663958974464,1206447594481975300,45212654662115656000,1694382873276408000000,63498446236109460000000,2379658539986103000000000,89179737498963680000000000,3342086877908025000000000000,125247561976728260000000000000,4693759424635230400000000000000,175902645837153400000000000000000,6592101983345727000000000000000000,247044655593441100000000000000000000,9258209598628992000000000000000000000,346959316995502700000000000000000000000,13002596924122360000000000000000000000000,487283432061279700000000000000000000000000,18261363060556630000000000000000000000000000,684360187291021000000000000000000000000000000,25646982889283806000000000000000000000000000000,961142602299438100000000000000000000000000000000,36019640436586130000000000000000000000000000000000,1349866808606010200000000000000000000000000000000000,50587412280910240000000000000000000000000000000000000,1895806508437165000000000000000000000000000000000000000,71046969105173050000000000000000000000000000000000000000,2662545885651771600000000000000000000000000000000000000000,99781182540102580000000000000000000000000000000000000000000,3739385091071242000000000000000000000000000000000000000000000,140136652055659600000000000000000000000000000000000000000000000,5251740799913814000000000000000000000000000000000000000000000000,196813474739866140000000000000000000000000000000000000000000000000,7375753167370770000000000000000000000000000000000000000000000000000,276412653441900340000000000000000000000000000000000000000000000000000,10358800416586858000000000000000000000000000000000000000000000000000000,388204898489533150000000000000000000000000000000000000000000000000000000,14548310340072680000000000000000000000000000000000000000000000000000000000,545210363327645200000000000000000000000000000000000000000000000000000000000,20432224315504087000000000000000000000000000000000000000000000000000000000000,765715068089797600000000000000000000000000000000000000000000000000000000000000,28695826575037188000000000000000000000000000000000000000000000000000000000000000,1075400625037556000000000000000000000000000000000000000000000000000000000000000000,40301557486348460000000000000000000000000000000000000000000000000000000000000000000,1510335309473699700000000000000000000000000000000000000000000000000000000000000000000,56601106491150234000000000000000000000000000000000000000000000000000000000000000000000,2121174838412375000000000000000000000000000000000000000000000000000000000000000000000000,79492839876164250000000000000000000000000000000000000000000000000000000000000000000000000,2979062110838646500000000000000000000000000000000000000000000000000000000000000000000000000,111642898581237330000000000000000000000000000000000000000000000000000000000000000000000000000,4183913037019396000000000000000000000000000000000000000000000000000000000000000000000000000000,156795716734200100000000000000000000000000000000000000000000000000000000000000000000000000000000,5876053485976204000000000000000000000000000000000000000000000000000000000000000000000000000000000,220210126202505570000000000000000000000000000000000000000000000000000000000000000000000000000000000,8252562676271246000000000000000000000000000000000000000000000000000000000000000000000000000000000000,309271839130520900000000000000000000000000000000000000000000000000000000000000000000000000000000000000,11590226482511936000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,434353642716093900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,16277773969782259000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,1676.6535671539573,823288.0032372475,30849751.17767334,1156123741.7675781,43326747023.9375,1623706969769,60849806475328,2280398500913152,85459882703781890,3202682140390064000,120023250299508490000,4497973879717849000000,168565415216502200000000,6317132995288677000000000,236739957771581340000000000,8872032241090139000000000000,332486990485169000000000000000,12460234119735282000000000000000,466957922453460900000000000000000,17499647217290396000000000000000000,655814235087290200000000000000000000,24577198934232430000000000000000000000,921051534319405700000000000000000000000,34517193401552575000000000000000000000000,1293561321935592300000000000000000000000000,48477316047667420000000000000000000000000000,1816728848765045000000000000000000000000000000,68083466227697660000000000000000000000000000000,2551486082621649700000000000000000000000000000000,95619121507792520000000000000000000000000000000000,3583408296867618400000000000000000000000000000000000,134291288391355300000000000000000000000000000000000000,5032680801029709000000000000000000000000000000000000000,188604014067386570000000000000000000000000000000000000000,7068096612660072000000000000000000000000000000000000000000,264882961122419020000000000000000000000000000000000000000000,9926715343408207000000000000000000000000000000000000000000000,372012141100217570000000000000000000000000000000000000000000000,13941472918275196000000000000000000000000000000000000000000000000,522468612326982800000000000000000000000000000000000000000000000000,19579957761190690000000000000000000000000000000000000000000000000000,733775650596900650000000000000000000000000000000000000000000000000000,27498869608420046000000000000000000000000000000000000000000000000000000,1030543639764160600000000000000000000000000000000000000000000000000000000,38620503627348280000000000000000000000000000000000000000000000000000000000,1447336379434628000000000000000000000000000000000000000000000000000000000000,54240167747525070000000000000000000000000000000000000000000000000000000000000,2032696641290463400000000000000000000000000000000000000000000000000000000000000,76177043822984680000000000000000000000000000000000000000000000000000000000000000,2854799819982599000000000000000000000000000000000000000000000000000000000000000000,106986063034383220000000000000000000000000000000000000000000000000000000000000000000,4009394145049603000000000000000000000000000000000000000000000000000000000000000000000,150255472109777650000000000000000000000000000000000000000000000000000000000000000000000,5630952229256839000000000000000000000000000000000000000000000000000000000000000000000000,211024747137426600000000000000000000000000000000000000000000000000000000000000000000000000,7908332745680773000000000000000000000000000000000000000000000000000000000000000000000000000,296371528295840800000000000000000000000000000000000000000000000000000000000000000000000000000,11106776309051100000000000000000000000000000000000000000000000000000000000000000000000000000000,416235934300916800000000000000000000000000000000000000000000000000000000000000000000000000000000,15598797363069057000000000000000000000000000000000000000000000000000000000000000000000000000000000,584578262282858400000000000000000000000000000000000000000000000000000000000000000000000000000000000,21907569973730636000000000000000000000000000000000000000000000000000000000000000000000000000000000000,821004907491981300000000000000000000000000000000000000000000000000000000000000000000000000000000000000,30767860558833257000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1153051869385189200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,3471.331876132616,2386186.719402313,89414390.81872559,3350884569.4609375,125577301889.75,4706116974444,176365756058624,6609457434288128,247695065945210880,9282584282490995000,347872779098868700000,13036829695769955000000,488566334452313960000000,18309440922889023000000000,686161946420926000000000000,25714505349768723000000000000,963673064225223200000000000000,36114471656810390000000000000000,1353420689645056600000000000000000,50720597011088560000000000000000000,1900797720037478700000000000000000000,71234019026236090000000000000000000000,2669555741400590000000000000000000000000,100043882871628200000000000000000000000000,3749230010828558000000000000000000000000000,140505598827335220000000000000000000000000000,5265567394823673600000000000000000000000000000,197331638229716480000000000000000000000000000000,7395171786975448000000000000000000000000000000000,277140382806017680000000000000000000000000000000000,10386072695715519000000000000000000000000000000000000,389226950477901950000000000000000000000000000000000000,14586612611404760000000000000000000000000000000000000000,546645773689679950000000000000000000000000000000000000000,20486017545556799000000000000000000000000000000000000000000,767731015380389300000000000000000000000000000000000000000000,28771375919570715000000000000000000000000000000000000000000000,1078231901403918000000000000000000000000000000000000000000000000,40407661986929850000000000000000000000000000000000000000000000000,1514311666323036400000000000000000000000000000000000000000000000000,56750123862389520000000000000000000000000000000000000000000000000000,2126759391667205500000000000000000000000000000000000000000000000000000,79702125778380950000000000000000000000000000000000000000000000000000000,2986905278996610000000000000000000000000000000000000000000000000000000000,111936828025718270000000000000000000000000000000000000000000000000000000000,4194928293720230000000000000000000000000000000000000000000000000000000000000,157208522904024960000000000000000000000000000000000000000000000000000000000000,5891523749145094000000000000000000000000000000000000000000000000000000000000000,220789887560017200000000000000000000000000000000000000000000000000000000000000000,8274289728579706000000000000000000000000000000000000000000000000000000000000000000,310086078987222700000000000000000000000000000000000000000000000000000000000000000000,11620740816376465000000000000000000000000000000000000000000000000000000000000000000000,435497193449266500000000000000000000000000000000000000000000000000000000000000000000000,16320629510855883000000000000000000000000000000000000000000000000000000000000000000000000,611629538938084700000000000000000000000000000000000000000000000000000000000000000000000000,22921339685487785000000000000000000000000000000000000000000000000000000000000000000000000000,858996793881579400000000000000000000000000000000000000000000000000000000000000000000000000000,32191638967097990000000000000000000000000000000000000000000000000000000000000000000000000000000,1206409182099461400000000000000000000000000000000000000000000000000000000000000000000000000000000,45211215123351550000000000000000000000000000000000000000000000000000000000000000000000000000000000,1694328925248025000000000000000000000000000000000000000000000000000000000000000000000000000000000000,63496424488433106000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2379582773305689000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,89176898078001800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,25347.35245007549,4036058.412841797,151242344.4140625,5667933710.5,212410701984,7960273085440,298318038401024,11179723431346176,418969689528467460,15701247175327482000,588417657615847260000,22051454541631033000000,826397105336465700000000,30969937805162056000000000,1160624886189018300000000000,43495409494884120000000000000,1630027646622916300000000000000,61086679066883610000000000000000,2289275501187602000000000000000000,85792555699497400000000000000000000,3215149353464214700000000000000000000,120490469870835700000000000000000000000,4515483333531435000000000000000000000000,169221596918407350000000000000000000000000,6341723964620105000000000000000000000000000,237661525090223600000000000000000000000000000,8906568777203174000000000000000000000000000000,333781276129090560000000000000000000000000000000,12508738584846640000000000000000000000000000000000,468775669115322950000000000000000000000000000000000,17567768796070388000000000000000000000000000000000000,658367149772063900000000000000000000000000000000000000,24672871596029830000000000000000000000000000000000000000,924636948871773000000000000000000000000000000000000000000,34651559901032320000000000000000000000000000000000000000000,1298596822662431500000000000000000000000000000000000000000000,48666025793012360000000000000000000000000000000000000000000000,1823800902450501700000000000000000000000000000000000000000000000,68348497518736910000000000000000000000000000000000000000000000000,2561418359589068500000000000000000000000000000000000000000000000000,95991341994382730000000000000000000000000000000000000000000000000000,3597357580358414000000000000000000000000000000000000000000000000000000,134814049585356020000000000000000000000000000000000000000000000000000000,5052271726937828000000000000000000000000000000000000000000000000000000000,189338200491258900000000000000000000000000000000000000000000000000000000000,7095610892996558000000000000000000000000000000000000000000000000000000000000,265914081970667760000000000000000000000000000000000000000000000000000000000000,9965357471961918000000000000000000000000000000000000000000000000000000000000000,373460287882482730000000000000000000000000000000000000000000000000000000000000000,13995743472881664000000000000000000000000000000000000000000000000000000000000000000,524502447756727700000000000000000000000000000000000000000000000000000000000000000000,19656177466552884000000000000000000000000000000000000000000000000000000000000000000000,736632050244928200000000000000000000000000000000000000000000000000000000000000000000000,27605915590816392000000000000000000000000000000000000000000000000000000000000000000000000,1034555279409584400000000000000000000000000000000000000000000000000000000000000000000000000,38770843291029110000000000000000000000000000000000000000000000000000000000000000000000000000,1452970485639178300000000000000000000000000000000000000000000000000000000000000000000000000000,54451310666922820000000000000000000000000000000000000000000000000000000000000000000000000000000,2040609404672157400000000000000000000000000000000000000000000000000000000000000000000000000000000,76473581406385340000000000000000000000000000000000000000000000000000000000000000000000000000000000,2865912817601394300000000000000000000000000000000000000000000000000000000000000000000000000000000000,107402532187890100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4025001676614370600000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,3973520.3791404474,184521126.65625,6915077498,259148497312,9711811932672,363958453469184,13639654083395584,511157693646372860,19156071404546294000,717890148413984500000,26903546791753643000000,1008233408309553100000000,37784408670197810000000000,1416003005964301200000000000,53065922791045890000000000000,1988690810549752100000000000000,74527887724593470000000000000000,2792996282117158400000000000000000,104669922527287950000000000000000000,3922594807672664000000000000000000000,147002592854136550000000000000000000000,5509047795672464000000000000000000000000,206456274288774300000000000000000000000000,7737125315254410000000000000000000000000000,289955383365553450000000000000000000000000000,10866325812706804000000000000000000000000000000,407224845691639500000000000000000000000000000000,15261099131825677000000000000000000000000000000000,571922732705023300000000000000000000000000000000000,21433293147104340000000000000000000000000000000000000,803230979939614700000000000000000000000000000000000000,30101767399227260000000000000000000000000000000000000000,1128089458253753800000000000000000000000000000000000000000,42276116595286580000000000000000000000000000000000000000000,1584333599123258200000000000000000000000000000000000000000000,59374255698896130000000000000000000000000000000000000000000000,2225100971334979700000000000000000000000000000000000000000000000,83387560566487740000000000000000000000000000000000000000000000000,3125020098039142000000000000000000000000000000000000000000000000000,117112798863798980000000000000000000000000000000000000000000000000000,4388902224724610000000000000000000000000000000000000000000000000000000,164477861637484980000000000000000000000000000000000000000000000000000000,6163948435759555500000000000000000000000000000000000000000000000000000000,230999235088337200000000000000000000000000000000000000000000000000000000000,8656893767800980000000000000000000000000000000000000000000000000000000000000,324424492078172500000000000000000000000000000000000000000000000000000000000000,12158085089674046000000000000000000000000000000000000000000000000000000000000000,455634630057428060000000000000000000000000000000000000000000000000000000000000000,17075297156404336000000000000000000000000000000000000000000000000000000000000000000,639911354340838700000000000000000000000000000000000000000000000000000000000000000000,23981224870657947000000000000000000000000000000000000000000000000000000000000000000000,898716897804355200000000000000000000000000000000000000000000000000000000000000000000000,33680183765799496000000000000000000000000000000000000000000000000000000000000000000000000,1262193670893306500000000000000000000000000000000000000000000000000000000000000000000000000,47301786559624250000000000000000000000000000000000000000000000000000000000000000000000000000,1772674875565211800000000000000000000000000000000000000000000000000000000000000000000000000000,66432505920801200000000000000000000000000000000000000000000000000000000000000000000000000000000,2489614936229281300000000000000000000000000000000000000000000000000000000000000000000000000000000,93300447356221450000000000000000000000000000000000000000000000000000000000000000000000000000000000,3496514000260330000000000000000000000000000000000000000000000000000000000000000000000000000000000000,131034850403074870000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4910642997663515000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,340512591.75129586,-7180864955.5,-269109109472,-10085094386176,-377947532509184,-14163906781511680,-530804511111905300,-19892352700297250000,-745482918485739700000,-27937609436831930000000,-1046985789959819800000000,-39236687270296540000000000,-1470428387405477000000000000,-55105560497572960000000000000,-2065127976332232600000000000000,-77392435824953900000000000000000,-2900347671768239500000000000000000,-108693007543423610000000000000000000,-4073363354995217600000000000000000000,-152652773141228790000000000000000000000,-5720793128270994000000000000000000000000,-214391611571392200000000000000000000000000,-8034508868414868000000000000000000000000000,-301100086173956500000000000000000000000000000,-11283983070295124000000000000000000000000000000,-422876908300132300000000000000000000000000000000,-15847673552976802000000000000000000000000000000000,-593905110134846000000000000000000000000000000000000,-22257101561378550000000000000000000000000000000000000,-834103902876017700000000000000000000000000000000000000,-31258756596943380000000000000000000000000000000000000000,-1171448617270084600000000000000000000000000000000000000000,-43901038136911990000000000000000000000000000000000000000000,-1645228922843835800000000000000000000000000000000000000000000,-61656359966798410000000000000000000000000000000000000000000000,-2310624780547544000000000000000000000000000000000000000000000000,-86592638420336120000000000000000000000000000000000000000000000000,-3245133129050000400000000000000000000000000000000000000000000000000,-121614137261093610000000000000000000000000000000000000000000000000000,-4557593731273635400000000000000000000000000000000000000000000000000000,-170799720010540680000000000000000000000000000000000000000000000000000000,-6400865480415556000000000000000000000000000000000000000000000000000000000,-239877903629525530000000000000000000000000000000000000000000000000000000000,-8989629470246035000000000000000000000000000000000000000000000000000000000000,-336894046821423450000000000000000000000000000000000000000000000000000000000000,-12625392313479540000000000000000000000000000000000000000000000000000000000000000,-473147367436870100000000000000000000000000000000000000000000000000000000000000000,-17731601949481217000000000000000000000000000000000000000000000000000000000000000000,-664506937520544000000000000000000000000000000000000000000000000000000000000000000000,-24902965358695810000000000000000000000000000000000000000000000000000000000000000000000,-933259910813755400000000000000000000000000000000000000000000000000000000000000000000000,-34974712691292166000000000000000000000000000000000000000000000000000000000000000000000000,-1310707249039352600000000000000000000000000000000000000000000000000000000000000000000000000,-49119874296471150000000000000000000000000000000000000000000000000000000000000000000000000000,-1840809269249333000000000000000000000000000000000000000000000000000000000000000000000000000000,-68985900533984800000000000000000000000000000000000000000000000000000000000000000000000000000000,-2585305581728384000000000000000000000000000000000000000000000000000000000000000000000000000000000,-96886536045554150000000000000000000000000000000000000000000000000000000000000000000000000000000000,-3630905742526738000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-136071295753886800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-5099388092437099000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
