14.214314511429231,1179.609606447513,44422.48994807728,1673171.8600516028,63020122.70038613,2373656912.4806337,89403939873.63274,3367405125077.7197,126833529841831.06,4777193029856517,179933281624865150,6777198583760421000,255263618986744480000,9614520568180728000000,362131533365005400000000,13639707412067492000000000,513740453801604660000000000,19350067116452364000000000000,728821518026310300000000000000,27451109184346955000000000000000,1033947786683946500000000000000000,38943709647922700000000000000000000,1466817319669257300000000000000000000,55247768349065600000000000000000000000,
0,35.041588757392205,20111.23339710091,757495.7452873649,28531126.645974033,1074626795.738654,40475886828.71362,1524526871212.802,57421402307430.06,2162780797864779.5,81461277357428530,3068244232265385000,115565615642428540000,4352786319410038000000,163947975677006760000000,6175111010786185000000000,232585951964765140000000000,8760364786457299000000000000,329959701106226500000000000000,12427953288248719000000000000000,468099657070448300000000000000000,17631003582597799000000000000000000,664072879854286100000000000000000000,25012347578060455000000000000000000000,
0,0,70.88597166068317,49563.69285802886,1866845.5609043818,70314916.72831428,2648415365.956447,99752734310.83806,3757193132416.8037,141514920118754.1,5330168535510368,200761139483808960,7561681184809637000,284811206430293620000,10727432342854210000000,404049426681109000000000,15218547550204903000000000,573207568787464800000000000,21589899813455697000000000000,813184960102796600000000000000,30628663636746260000000000000000,1153630578773070700000000000000000,43451569682054420000000000000000000,1636606156749443700000000000000000000,
0,0,0,168.37512281991997,99256.14786311705,3738543.4706463143,140813269.13873005,5303739636.063629,199765692256.27197,7524187604407.531,283399008312000.5,10674241810206336,402046001860058100,15143088425926689000,570365396035589640000,21482849194610543000000,809152891683467100000000,30476795521329677000000000,1147910456473185800000000000,43236120909042600000000000000,1628491264906530200000000000000,61337227857604430000000000000000,2310270618167308300000000000000000,87016490891272470000000000000000000,
0,0,0,0,391.59609372652585,236984.53293201327,8926082.726088047,336202606.2205353,12663089704.061523,476956073935.9844,17964581115502,676637098954816,25485579695662080,959915992527994900,36155297376583550000,1361791592767093200000,51291967614568844000000,1931915247343844200000000,72765711601650470000000000,2740725190801330600000000000,103229589955968470000000000000,3888149121352484400000000000000,146447385835032380000000000000000,5515950172829336000000000000000000,
0,0,0,0,0,950.3346486076424,553680.1407198906,20853118.361816406,785437468.5456543,29583546194.84375,1114266132053.5,41968905302256,1580761507780096,59539483496497150,2242558461602693000,84466108174151190000,3181421377553663300000,119828440072777800000000,4513345874794170500000000,169995461620385740000000000,6402889956425720000000000000,241165260550346830000000000000,9083504994098940000000000000000,342130797738167600000000000000000,
0,0,0,0,0,0,2221.712272745725,1344008.045715332,50620721.673339844,1906635482.828125,71813543738,2704861609040,101878785991680,3837271002841088,144531058220597250,5443771570298290000,205040005093661870000,7722844932804941000000,290881449310576600000000,10956068430173015000000000,412661019606563540000000000,15542903747709750000000000000,585424465766310800000000000000,22050050023488240000000000000000,
0,0,0,0,0,0,0,55841.56309964238,1049251.0490112305,39515432.66894531,1488364417.8125,56059361398,2111479114432,79528996190208,2995464744599552,112824371579453440,4249537182387142700,160059091119471850000,6028635874059146000000,227068958239584060000000,8552566796843250000000000,322132976877100400000000000,12133159249861563000000000000,456996216585818000000000000000,
0,0,0,0,0,0,0,0,2959938.791849601,-32283427,-1215946167.8125,-45798666414,-1725010023040,-64972613361664,-2447197631545344,-92173855442862080,-3471734183330578400,-130763089996268180000,-4925200197722948000000,-185507981061470350000000,-6987170032340209000000000,-263172205907590850000000000,-9912398066393550000000000000,-373351108227383600000000000000,
0,0,0,0,0,0,0,0,0,69702380.69592957,1573983770.125,59284223314,2232943758912,84103969480704,3167781393924096,119314689627783170,4493995414239838000,169266626108667720000,6375438292490111000000,240131292453122000000000,9044560450716913000000000,340663950459589550000000000,12831129521935167000000000000,483285312940106200000000000000,
