15.378714752637464,1080.9715236582556,40164.7954965545,1492615.7264098907,55469102.87700622,2061362516.0124242,76605083581.08804,2846825253078.3647,105794728530787.72,3931581178961609.5,146106812517447000,5429673124451475000,201779436088034030000,7498598883356939000000,278665588048079770000000,10355869299068050000000000,384848483411869260000000000,14301875671388050000000000000,531491370074950960000000000000,19751470573141432000000000000000,734011146308278000000000000000000,27277582239239904000000000000000000,1013699174134877500000000000000000000,37671447807551980000000000000000000000,1399959688364399500000000000000000000000,52025797868391190000000000000000000000000,1933401130288950000000000000000000000000000,71849737702411580000000000000000000000000000,2670105404941919300000000000000000000000000000,99227402931225430000000000000000000000000000000,3687523898589293000000000000000000000000000000000,137037069408052850000000000000000000000000000000000,5092620118104646000000000000000000000000000000000000,189253752866668780000000000000000000000000000000000000,7033115006317885000000000000000000000000000000000000000,261367111313994400000000000000000000000000000000000000000,9713017178768760000000000000000000000000000000000000000000,360958585189848300000000000000000000000000000000000000000000,13414070810772815000000000000000000000000000000000000000000000,498498451343907600000000000000000000000000000000000000000000000,18525376039666035000000000000000000000000000000000000000000000000,688446586916817300000000000000000000000000000000000000000000000000,25584295942095174000000000000000000000000000000000000000000000000000,950772668921366200000000000000000000000000000000000000000000000000000,35332950729377340000000000000000000000000000000000000000000000000000000,1313055631543251800000000000000000000000000000000000000000000000000000000,48796238523434270000000000000000000000000000000000000000000000000000000000,1813383101854857000000000000000000000000000000000000000000000000000000000000,67389585213899580000000000000000000000000000000000000000000000000000000000000,2504355638174972400000000000000000000000000000000000000000000000000000000000000,93067751382526300000000000000000000000000000000000000000000000000000000000000000,3458616745707808300000000000000000000000000000000000000000000000000000000000000000,128530340703346670000000000000000000000000000000000000000000000000000000000000000000,4776490052510151000000000000000000000000000000000000000000000000000000000000000000000,177505615381398940000000000000000000000000000000000000000000000000000000000000000000000,6596526559365670000000000000000000000000000000000000000000000000000000000000000000000000,245142456788871830000000000000000000000000000000000000000000000000000000000000000000000000,9110070819795606000000000000000000000000000000000000000000000000000000000000000000000000000,338551679006664900000000000000000000000000000000000000000000000000000000000000000000000000000,12581377425648098000000000000000000000000000000000000000000000000000000000000000000000000000000,467553604788034000000000000000000000000000000000000000000000000000000000000000000000000000000000,17375392689884600000000000000000000000000000000000000000000000000000000000000000000000000000000000,645710498295834500000000000000000000000000000000000000000000000000000000000000000000000000000000000,23996122277695940000000000000000000000000000000000000000000000000000000000000000000000000000000000000,891752396601617600000000000000000000000000000000000000000000000000000000000000000000000000000000000000,33139618461766104000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1231546240836238300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,43.01896553101461,21271.322875174657,790487.2773535105,29376417.741870955,1091696745.768592,40570022128.6738,1507677533961.4321,56028846604743.6,2082163845496091.5,77378110423437760,2875552750401720000,106862309961996300000,3971255018298113000000,147581185789139120000000,5484464306264153000000000,203815605396085300000000000,7574267728486517000000000000,281477620476131600000000000000,10460371044309092000000000000000,388732014287787800000000000000000,14446196821522202000000000000000000,536854683781351540000000000000000000,19950783937028337000000000000000000000,741418100142901900000000000000000000000,27552842081522114000000000000000000000000,1023928477903324600000000000000000000000000,38051592817879633000000000000000000000000000,1414086771902848200000000000000000000000000000,52550793551302520000000000000000000000000000000,1952911205834649000000000000000000000000000000000,72574778041196910000000000000000000000000000000000,2697049610854125000000000000000000000000000000000000,100228713056198000000000000000000000000000000000000000,3724734940163109000000000000000000000000000000000000000,138419919316862420000000000000000000000000000000000000000,5144010076284157000000000000000000000000000000000000000000,191163524697196180000000000000000000000000000000000000000000,7104086623611985000000000000000000000000000000000000000000000,264004583697252500000000000000000000000000000000000000000000000,9811031861788067000000000000000000000000000000000000000000000000,364601041561470400000000000000000000000000000000000000000000000000,13549433064778752000000000000000000000000000000000000000000000000000,503528831378743000000000000000000000000000000000000000000000000000000,18712316804509982000000000000000000000000000000000000000000000000000000,695393745842869200000000000000000000000000000000000000000000000000000000,25842468723104770000000000000000000000000000000000000000000000000000000000,960366977265785800000000000000000000000000000000000000000000000000000000000,35689497814813050000000000000000000000000000000000000000000000000000000000000,1326305760637406800000000000000000000000000000000000000000000000000000000000000,49288644514629604000000000000000000000000000000000000000000000000000000000000000,1831682067732255700000000000000000000000000000000000000000000000000000000000000000,68069617866161430000000000000000000000000000000000000000000000000000000000000000000,2529627252496822300000000000000000000000000000000000000000000000000000000000000000000,94006904066310050000000000000000000000000000000000000000000000000000000000000000000000,3493517870433173700000000000000000000000000000000000000000000000000000000000000000000000,129827348663956470000000000000000000000000000000000000000000000000000000000000000000000000,4824689921801540000000000000000000000000000000000000000000000000000000000000000000000000000,179296835998591440000000000000000000000000000000000000000000000000000000000000000000000000000,6663092534473588000000000000000000000000000000000000000000000000000000000000000000000000000000,247616205136528180000000000000000000000000000000000000000000000000000000000000000000000000000000,9202001132205382000000000000000000000000000000000000000000000000000000000000000000000000000000000,341968025842334770000000000000000000000000000000000000000000000000000000000000000000000000000000000,12708336916980690000000000000000000000000000000000000000000000000000000000000000000000000000000000000,472271718379761760000000000000000000000000000000000000000000000000000000000000000000000000000000000000,17550728898550811000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,652226404594347800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,107.2926816774272,58789.28065814507,2184684.402251493,81188258.19757602,3017146032.0021944,112124252280.79414,4166801182421.612,154848141610102.47,5754521492768322,213851566227473120,7947227660096293000,295337689573983900000,10975443841990332000000,407873332057429450000000,15157533253202960000000000,563289620243186900000000000,20933168410279896000000000000,777925819943136500000000000000,28909554897433164000000000000000,1074347120177594500000000000000000,39925268262652272000000000000000000,1483716962522547300000000000000000000,55138415361292160000000000000000000000,2049073324190817400000000000000000000000,76148388748544800000000000000000000000000,2829853397896030000000000000000000000000000,105164014435390780000000000000000000000000000,3908142358324879000000000000000000000000000000,145235770761839200000000000000000000000000000000,5397303162166960000000000000000000000000000000000,200576492082704120000000000000000000000000000000000,7453894652093392000000000000000000000000000000000000,277004273569591700000000000000000000000000000000000000,10294130941905323000000000000000000000000000000000000000,382554140712453750000000000000000000000000000000000000000,14216612495231880000000000000000000000000000000000000000000,528322789718540200000000000000000000000000000000000000000000,19633718667481230000000000000000000000000000000000000000000000,729635208277052500000000000000000000000000000000000000000000000,27114962079967180000000000000000000000000000000000000000000000000,1007655826168530400000000000000000000000000000000000000000000000000,37446862769597844000000000000000000000000000000000000000000000000000,1391613579625712200000000000000000000000000000000000000000000000000000,51715636818872830000000000000000000000000000000000000000000000000000000,1921874815493598300000000000000000000000000000000000000000000000000000000,71421392708841690000000000000000000000000000000000000000000000000000000000,2654187096551595700000000000000000000000000000000000000000000000000000000000,98635841115835410000000000000000000000000000000000000000000000000000000000000,3665540068847679300000000000000000000000000000000000000000000000000000000000000,136220098539522550000000000000000000000000000000000000000000000000000000000000000,5062259557280082000000000000000000000000000000000000000000000000000000000000000000,188125482950214860000000000000000000000000000000000000000000000000000000000000000000,6991185839998105000000000000000000000000000000000000000000000000000000000000000000000,259808924782001300000000000000000000000000000000000000000000000000000000000000000000000,9655111298886271000000000000000000000000000000000000000000000000000000000000000000000000,358806666368759540000000000000000000000000000000000000000000000000000000000000000000000000,13334100441235994000000000000000000000000000000000000000000000000000000000000000000000000000,495526564142039200000000000000000000000000000000000000000000000000000000000000000000000000000,18414933714692552000000000000000000000000000000000000000000000000000000000000000000000000000000,684342290112459200000000000000000000000000000000000000000000000000000000000000000000000000000000,25431770610322960000000000000000000000000000000000000000000000000000000000000000000000000000000000,945104468510641700000000000000000000000000000000000000000000000000000000000000000000000000000000000,35122307057779496000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1305227616799764800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,48505331066497920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,300.8754888418497,147314.29454279644,5474435.92509478,203442969.3448918,7560415675.394867,280962853315.2804,10441241076803.047,388021099679278,14419777561019896,535872881863726600,19914297866366018000,740062191859927600000,27502453337585400000000,1022055913551194600000000,37982003918078450000000000,1411500684556882600000000000,52454688457242590000000000000,1949339714284351600000000000000,72442053007018500000000000000000,2692117236116848400000000000000000,100045414398937500000000000000000000,3717923130529338000000000000000000000,138166776434197310000000000000000000000,5134602690803849000000000000000000000000,190813924105449800000000000000000000000000,7091094642577157000000000000000000000000000,263521771095693130000000000000000000000000000,9793089408854586000000000000000000000000000000,363934257769521760000000000000000000000000000000,13524653809297265000000000000000000000000000000000,502607975908598300000000000000000000000000000000000,18678095647319560000000000000000000000000000000000000,694122007076690500000000000000000000000000000000000000,25795207916567836000000000000000000000000000000000000000,958610654431340900000000000000000000000000000000000000000,35624228723468830000000000000000000000000000000000000000000,1323880207543652200000000000000000000000000000000000000000000,49198505251316260000000000000000000000000000000000000000000000,1828332280497568000000000000000000000000000000000000000000000000,67945131886301660000000000000000000000000000000000000000000000000,2525001060414612400000000000000000000000000000000000000000000000000,93834983877341920000000000000000000000000000000000000000000000000000,3487128911468827000000000000000000000000000000000000000000000000000000,129589919907665920000000000000000000000000000000000000000000000000000000,4815866510252171000000000000000000000000000000000000000000000000000000000,178968937252936660000000000000000000000000000000000000000000000000000000000,6650907045130927000000000000000000000000000000000000000000000000000000000000,247163363664931470000000000000000000000000000000000000000000000000000000000000,9185172477020596000000000000000000000000000000000000000000000000000000000000000,341342633396875450000000000000000000000000000000000000000000000000000000000000000,12685095861380492000000000000000000000000000000000000000000000000000000000000000000,471408026038506600000000000000000000000000000000000000000000000000000000000000000000,17518632057806435000000000000000000000000000000000000000000000000000000000000000000000,651033610428417000000000000000000000000000000000000000000000000000000000000000000000000,24193941656455745000000000000000000000000000000000000000000000000000000000000000000000000,899103830431732100000000000000000000000000000000000000000000000000000000000000000000000000,33412815049972320000000000000000000000000000000000000000000000000000000000000000000000000000,1241698869225796900000000000000000000000000000000000000000000000000000000000000000000000000000,46144453244383300000000000000000000000000000000000000000000000000000000000000000000000000000000,1714836517931803400000000000000000000000000000000000000000000000000000000000000000000000000000000,63727362152467990000000000000000000000000000000000000000000000000000000000000000000000000000000000,2368258807440140000000000000000000000000000000000000000000000000000000000000000000000000000000000000,88010072747069770000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3270661500597187500000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,736.1044402640697,411211.6538710147,15281429.215442657,567895133.1598282,21104305594.44751,784285702146.6172,29145903077591.5,1083130375069088,40251674692369410,1495846993891229700,55589195884018530000,2065825389664039600000,76770934940011600000000,2852988679997269000000000,106023775984388310000000000,3940093121577598700000000000,146423136344205030000000000000,5441428462556921000000000000000,202216292127039840000000000000000,7514833482234266000000000000000000,279268903962520630000000000000000000,10378289938802861000000000000000000000,385681687167966800000000000000000000000,14332839484533266000000000000000000000000,532642058267684000000000000000000000000000,19794232855398622000000000000000000000000000,735600293389871600000000000000000000000000000,27336638686023980000000000000000000000000000000,1015893850731119600000000000000000000000000000000,37753007156655186000000000000000000000000000000000,1402990625788450900000000000000000000000000000000000,52138434638633200000000000000000000000000000000000000,1937586977845171000000000000000000000000000000000000000,72005293652110510000000000000000000000000000000000000000,2675886230249777800000000000000000000000000000000000000000,99442232009178500000000000000000000000000000000000000000000,3695507452885552000000000000000000000000000000000000000000000,137333757080933400000000000000000000000000000000000000000000000,5103645730506134000000000000000000000000000000000000000000000000,189663490580494030000000000000000000000000000000000000000000000000,7048341824384952000000000000000000000000000000000000000000000000000,261932975721102620000000000000000000000000000000000000000000000000000,9734046032322298000000000000000000000000000000000000000000000000000000,361740066894873400000000000000000000000000000000000000000000000000000000,13443112510734774000000000000000000000000000000000000000000000000000000000,499577709285516300000000000000000000000000000000000000000000000000000000000,18565483805620323000000000000000000000000000000000000000000000000000000000000,689937085923269000000000000000000000000000000000000000000000000000000000000000,25639686394171580000000000000000000000000000000000000000000000000000000000000000,952831108523694000000000000000000000000000000000000000000000000000000000000000000,35409447191063130000000000000000000000000000000000000000000000000000000000000000000,1315898420151106700000000000000000000000000000000000000000000000000000000000000000000,48901883240710864000000000000000000000000000000000000000000000000000000000000000000000,1817309108262443700000000000000000000000000000000000000000000000000000000000000000000000,67535484854805110000000000000000000000000000000000000000000000000000000000000000000000000,2509777612314181500000000000000000000000000000000000000000000000000000000000000000000000000,93269244706166020000000000000000000000000000000000000000000000000000000000000000000000000000,3466104711980386000000000000000000000000000000000000000000000000000000000000000000000000000000,128808611158545630000000000000000000000000000000000000000000000000000000000000000000000000000000,4786831237740986000000000000000000000000000000000000000000000000000000000000000000000000000000000,177889918170283600000000000000000000000000000000000000000000000000000000000000000000000000000000000,6610808155744083000000000000000000000000000000000000000000000000000000000000000000000000000000000000,245673194532708400000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,1789.564857325359,997562.3699395657,37070246.10706711,1377622857.5549316,51195681569.16406,1902552108262.5,70703315334864,2627501651146752,97644147139936260,3628686386019172400,134850528922916880000,5011363126016221000000,186234051741940200000000,6920895803401326000000000,257196781542639630000000000,9558037906442508000000000000,355199190571231500000000000000,13200038147736549000000000000000,490544493703152700000000000000000,18229788248137836000000000000000000,677461848694215200000000000000000000,25176077208977104000000000000000000000,935602299750954600000000000000000000000,34769184096177070000000000000000000000000,1292104736212405700000000000000000000000000,48017653929303960000000000000000000000000000,1784449065364211000000000000000000000000000000,66314328300147510000000000000000000000000000000,2464396559841606200000000000000000000000000000000,91582777958114070000000000000000000000000000000000,3403431637242493500000000000000000000000000000000000,126479532153856340000000000000000000000000000000000000,4700277178704033000000000000000000000000000000000000000,174673365566654260000000000000000000000000000000000000000,6491273488451154000000000000000000000000000000000000000000,241231004881150040000000000000000000000000000000000000000000,8964712058487180000000000000000000000000000000000000000000000,333149805223561950000000000000000000000000000000000000000000000,12380631078530874000000000000000000000000000000000000000000000000,460093397922643700000000000000000000000000000000000000000000000000,17098153839644748000000000000000000000000000000000000000000000000000,635407649932251000000000000000000000000000000000000000000000000000000,23613244177160580000000000000000000000000000000000000000000000000000000,877523744990008900000000000000000000000000000000000000000000000000000000,32610848270501110000000000000000000000000000000000000000000000000000000000,1211895895662784500000000000000000000000000000000000000000000000000000000000,45036904583486126000000000000000000000000000000000000000000000000000000000000,1673677402245982500000000000000000000000000000000000000000000000000000000000000,62197792515076010000000000000000000000000000000000000000000000000000000000000000,2311416398743511000000000000000000000000000000000000000000000000000000000000000000,85897675018222670000000000000000000000000000000000000000000000000000000000000000000,3192159827895460500000000000000000000000000000000000000000000000000000000000000000000,118628174332766330000000000000000000000000000000000000000000000000000000000000000000000,4408502238049734000000000000000000000000000000000000000000000000000000000000000000000000,163830321862450850000000000000000000000000000000000000000000000000000000000000000000000000,6088320457178593000000000000000000000000000000000000000000000000000000000000000000000000000,226256321589857540000000000000000000000000000000000000000000000000000000000000000000000000000,8408217573237584000000000000000000000000000000000000000000000000000000000000000000000000000000,312469160028919100000000000000000000000000000000000000000000000000000000000000000000000000000000,11612089615725367000000000000000000000000000000000000000000000000000000000000000000000000000000000,431532587833377300000000000000000000000000000000000000000000000000000000000000000000000000000000000,16036766897459293000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,4706.05253803124,2424622.9649734497,90100763.63269043,3348363727.2578125,124433020644.5,4624224066488,171847052838912,6386241055064064,237327752387624960,8819658005462122000,327759255128686700000,12180305545931375000000,452648829549513700000000,16821496152675430000000000,625126398941847300000000000,23231168686875370000000000000,863324920208794700000000000000,32083186517379040000000000000000,1192286742613332000000000000000000,44308182290146990000000000000000000,1646596366215830300000000000000000000,61191397461679700000000000000000000000,2274016389197214400000000000000000000000,84507802612645350000000000000000000000000,3140508897408106000000000000000000000000000,116708704156819630000000000000000000000000000,4337170206945228400000000000000000000000000000,161179455672238900000000000000000000000000000000,5989808028957907000000000000000000000000000000000,222595367826108740000000000000000000000000000000000,8272167911752447000000000000000000000000000000000000,307413234335527630000000000000000000000000000000000000,11424199514546977000000000000000000000000000000000000000,424550149329999450000000000000000000000000000000000000000,15777283043880700000000000000000000000000000000000000000000,586320981506147500000000000000000000000000000000000000000000,21789068016902297000000000000000000000000000000000000000000000,809733064279102300000000000000000000000000000000000000000000000,30091586984203220000000000000000000000000000000000000000000000000,1118274215158300300000000000000000000000000000000000000000000000000,41557702529110756000000000000000000000000000000000000000000000000000,1544382062985343400000000000000000000000000000000000000000000000000000,57392873316973480000000000000000000000000000000000000000000000000000000,2132854289250897200000000000000000000000000000000000000000000000000000000,79261886650821460000000000000000000000000000000000000000000000000000000000,2945558309789034000000000000000000000000000000000000000000000000000000000000,109463881362349170000000000000000000000000000000000000000000000000000000000000,4067935536422966000000000000000000000000000000000000000000000000000000000000000,151174061453791050000000000000000000000000000000000000000000000000000000000000000,5617984024751517000000000000000000000000000000000000000000000000000000000000000000,208777512441281880000000000000000000000000000000000000000000000000000000000000000000,7758663876836848000000000000000000000000000000000000000000000000000000000000000000000,288330215453102200000000000000000000000000000000000000000000000000000000000000000000000,10715029606652116000000000000000000000000000000000000000000000000000000000000000000000000,398195725967786250000000000000000000000000000000000000000000000000000000000000000000000000,14797890627629884000000000000000000000000000000000000000000000000000000000000000000000000000,549924453561669300000000000000000000000000000000000000000000000000000000000000000000000000000,20436487351712490000000000000000000000000000000000000000000000000000000000000000000000000000000,759467982529946800000000000000000000000000000000000000000000000000000000000000000000000000000000,28223618205008590000000000000000000000000000000000000000000000000000000000000000000000000000000000,1048856097777004400000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,18029.493278009457,6764103.789489746,251363123.11523438,9341244887.75,347142563924,12900635231488,479417975648256,17816300654428160,662095675541946400,24605034025091860000,914380992059168300000,33980550347907385000000,1262797249559729300000000,46928518727208750000000000,1743974237098638200000000000,64810188327389150000000000000,2408499178094861000000000000000,89505499677143870000000000000000,3326235085778944700000000000000000,123610726586565410000000000000000000,4593665611983149000000000000000000000,170711428704859270000000000000000000000,6344038582962091000000000000000000000000,235759409435931400000000000000000000000000,8761374691006690000000000000000000000000000,325593309783919430000000000000000000000000000,12099813923010752000000000000000000000000000000,449657570641664250000000000000000000000000000000,16710333963629260000000000000000000000000000000000,620995350206288340000000000000000000000000000000000,23077649177066940000000000000000000000000000000000000,857619774011473900000000000000000000000000000000000000,31871169823923890000000000000000000000000000000000000000,1184407703499262600000000000000000000000000000000000000000,44015378614838083000000000000000000000000000000000000000000,1635715092874447000000000000000000000000000000000000000000000,60787023693677740000000000000000000000000000000000000000000000,2258988911831199300000000000000000000000000000000000000000000000,83949346112737410000000000000000000000000000000000000000000000000,3119755339515079000000000000000000000000000000000000000000000000000,115937453060198120000000000000000000000000000000000000000000000000000,4308508707197452000000000000000000000000000000000000000000000000000000,160114326541146120000000000000000000000000000000000000000000000000000000,5950225327591786000000000000000000000000000000000000000000000000000000000,221124381550288230000000000000000000000000000000000000000000000000000000000,8217502597866659000000000000000000000000000000000000000000000000000000000000,305381742405332200000000000000000000000000000000000000000000000000000000000000,11348704496728675000000000000000000000000000000000000000000000000000000000000000,421744576649665000000000000000000000000000000000000000000000000000000000000000000,15673021350750977000000000000000000000000000000000000000000000000000000000000000000,582446370814123100000000000000000000000000000000000000000000000000000000000000000000,21645078386266743000000000000000000000000000000000000000000000000000000000000000000000,804382071545444800000000000000000000000000000000000000000000000000000000000000000000000,29892731463851888000000000000000000000000000000000000000000000000000000000000000000000000,1110884276436761000000000000000000000000000000000000000000000000000000000000000000000000000,41283074981480956000000000000000000000000000000000000000000000000000000000000000000000000000,1534176257260050000000000000000000000000000000000000000000000000000000000000000000000000000000,57013601603596550000000000000000000000000000000000000000000000000000000000000000000000000000000,2118759656842832700000000000000000000000000000000000000000000000000000000000000000000000000000000,78738096978805510000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,5802178.795448986,-191226049.68359375,-7106427776.75,-264091568100,-9814264717056,-364721181097984,-13553897732308992,-503694748507176960,-18718482666918773000,-695622885279552000000,-25850984091680864000000,-960683427728360800000000,-35701257857296180000000000,-1326742790564374000000000000,-49304885571943180000000000000,-1832285624115515200000000000000,-68092047448638580000000000000000,-2530460785427397300000000000000000,-94037880285804440000000000000000000,-3494669016564609000000000000000000000,-129870127941947250000000000000000000000,-4826279697712786500000000000000000000000,-179355916121055870000000000000000000000000,-6665288101423777000000000000000000000000000,-247697796947531400000000000000000000000000000,-9205033288934357000000000000000000000000000000,-342080707672020120000000000000000000000000000000,-12712524449263963000000000000000000000000000000000,-472427336760511800000000000000000000000000000000000,-17556512059021550000000000000000000000000000000000000,-652441319545113600000000000000000000000000000000000000,-24246255413810546000000000000000000000000000000000000000,-901047933117069500000000000000000000000000000000000000000,-33485062503654810000000000000000000000000000000000000000000,-1244383754630153400000000000000000000000000000000000000000000,-46244229902203580000000000000000000000000000000000000000000000,-1718544453197886500000000000000000000000000000000000000000000000,-63865157753753760000000000000000000000000000000000000000000000000,-2373379619178177800000000000000000000000000000000000000000000000000,-88200374118789720000000000000000000000000000000000000000000000000000,-3277733549151048800000000000000000000000000000000000000000000000000000,-121808295225739940000000000000000000000000000000000000000000000000000000,-4526683013344928400000000000000000000000000000000000000000000000000000000,-168222197972395700000000000000000000000000000000000000000000000000000000000,-6251532907709258000000000000000000000000000000000000000000000000000000000000,-232321680321757560000000000000000000000000000000000000000000000000000000000000,-8633620598646172000000000000000000000000000000000000000000000000000000000000000,-320845666675993140000000000000000000000000000000000000000000000000000000000000000,-11923380329859210000000000000000000000000000000000000000000000000000000000000000000,-443100882961930760000000000000000000000000000000000000000000000000000000000000000000,-16466671982828276000000000000000000000000000000000000000000000000000000000000000000000,-611940298485432400000000000000000000000000000000000000000000000000000000000000000000000,-22741142113089780000000000000000000000000000000000000000000000000000000000000000000000000,-845114380381866400000000000000000000000000000000000000000000000000000000000000000000000000,-31406439951414986000000000000000000000000000000000000000000000000000000000000000000000000000,-1167137247456154000000000000000000000000000000000000000000000000000000000000000000000000000000,-43373567871646380000000000000000000000000000000000000000000000000000000000000000000000000000000,-1611863893294968500000000000000000000000000000000000000000000000000000000000000000000000000000000,-59900657004368830000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,399754185.34883666,-6842967306.875,-254300756452,-9450415097344,-351199673057280,-13051406655946752,-485020997490049000,-18024522097170055000,-669833676583610600000,-24892596388266160000000,-925067484835174700000000,-34377685562106993000000000,-1277555727795218000000000000,-47476978574711540000000000000,-1764356295740198200000000000000,-65567633691261990000000000000000,-2436647628182944400000000000000000,-90551562504371750000000000000000000,-3365109239435367000000000000000000000,-125055381723179110000000000000000000000,-4647352389041107600000000000000000000000,-172706555848181900000000000000000000000000,-6418182225305621000000000000000000000000000,-238514760694555430000000000000000000000000000,-8863770052773856000000000000000000000000000000,-329398561914942150000000000000000000000000000000,-12241226065556328000000000000000000000000000000000,-454912779391182000000000000000000000000000000000000,-16905629876285080000000000000000000000000000000000000,-628253004929831800000000000000000000000000000000000000,-23347360730366417000000000000000000000000000000000000000,-867642889226898300000000000000000000000000000000000000000,-32243652432364840000000000000000000000000000000000000000000,-1198250034353763400000000000000000000000000000000000000000000,-44529792232962604000000000000000000000000000000000000000000000,-1654831914475341800000000000000000000000000000000000000000000000,-61497449802995270000000000000000000000000000000000000000000000000,-2285390017280550300000000000000000000000000000000000000000000000000,-84930473367239870000000000000000000000000000000000000000000000000000,-3156216341306846300000000000000000000000000000000000000000000000000000,-117292429555286560000000000000000000000000000000000000000000000000000000,-4358862819215670000000000000000000000000000000000000000000000000000000000,-161985604336228500000000000000000000000000000000000000000000000000000000000,-6019766404228438000000000000000000000000000000000000000000000000000000000000,-223708691571030060000000000000000000000000000000000000000000000000000000000000,-8313541649844696000000000000000000000000000000000000000000000000000000000000000,-308950779804465900000000000000000000000000000000000000000000000000000000000000000,-11481338321396313000000000000000000000000000000000000000000000000000000000000000000,-426673561583479900000000000000000000000000000000000000000000000000000000000000000000,-15856194043545530000000000000000000000000000000000000000000000000000000000000000000000,-589253501093732200000000000000000000000000000000000000000000000000000000000000000000000,-21898047319194760000000000000000000000000000000000000000000000000000000000000000000000000,-813782991825261200000000000000000000000000000000000000000000000000000000000000000000000000,-30242091806834564000000000000000000000000000000000000000000000000000000000000000000000000000,-1123867328961319000000000000000000000000000000000000000000000000000000000000000000000000000000,-41765555815222665000000000000000000000000000000000000000000000000000000000000000000000000000000,-1552106379714282300000000000000000000000000000000000000000000000000000000000000000000000000000000,-57679927105492384000000000000000000000000000000000000000000000000000000000000000000000000000000000,
