29.99608261019418,15.003145865533572,1.2369329837379397,-0.1411367763832348,0.24540235562487822,0.3062525123343847,-0.004646330083594753,-0.23896279727864975,-0.012109383745013844,-0.28016375001111915,0.01695529038651644,
14.86164046314333,7.213947354869225,1.1229640167708013,0.20543343581994547,-0.16484297302476672,-0.2714177528509195,-0.061542277117928416,-0.170180725763837,0.48401950130505433,-0.04393401965649629,0.18668961663392214,
0,3.2331841685573846,0.05383632414176692,-0.15020074961179541,0.0031640575281884917,-0.09569820831582893,0.09545444464552694,-0.257593288187923,-0.06648040787816907,0.41029532116848855,0.009784463167972515,
0,0,2.5275083795476347,-0.6256861364526525,-0.7426419543063976,-0.06360303815288709,0.3892787302804618,0.23621189939428977,0.3955836785961463,-0.08358051591048443,0.2817337323767685,
0,0,0,2.3372005461295933,0.3295654544003764,0.1943254906427582,-0.18257917107546015,-0.15569106976579167,0.13134899514869805,0.36325318108386406,-0.5390489941740021,
0,0,0,0,2.3408071749531705,0.3095027430175545,-0.07495475791421126,-0.1520729213850878,-0.3969793042912338,0.024298126129381405,-0.22773139419042626,
0,0,0,0,0,2.156060465020476,-0.33702718099589096,0.3506047080407456,-0.10954042524810051,0.07321725525097975,-0.004043279775575479,
0,0,0,0,0,0,2.432734508993012,0.2221872448419903,-0.06566589381087064,0.12261035417649421,0.41894720447104006,
0,0,0,0,0,0,0,2.2108008122032166,-0.010671256259226648,0.06336318553956158,-0.03523474323268325,
0,0,0,0,0,0,0,0,2.2595320726882475,0.2884054313193593,0.3380806666701694,
0,0,0,0,0,0,0,0,0,2.414308185438057,0.3437192380015647,
0,0,0,0,0,0,0,0,0,0,2.569933083882879,
