59.620583800073575,30.42389969546773,0,0,0,0,0,0,0,0,0,0,
30.42389969546773,14.968343312651191,4.251989240926606,0,0,0,0,0,0,0,0,0,
0,4.251989240926606,0.18849349170567423,3.577738532383593,0,0,0,0,0,0,0,0,
0,0,3.577738532383593,-0.38806351620508983,3.53916676974863,0,0,0,0,0,0,0,
0,0,0,3.53916676974863,-0.15822147784470375,3.5226285453177253,0,0,0,0,0,0,
0,0,0,0,3.5226285453177253,0.7910179169367462,3.28401137179517,0,0,0,0,0,
0,0,0,0,0,3.28401137179517,-0.16330280351670748,3.203795040140374,0,0,0,0,
0,0,0,0,0,0,3.203795040140374,-0.679709613452524,3.8663855493570294,0,0,0,
0,0,0,0,0,0,0,3.8663855493570294,0.4698814870012165,3.2325065339119856,0,0,
0,0,0,0,0,0,0,0,3.2325065339119856,0.19904868461202366,3.4748423805622535,0,
0,0,0,0,0,0,0,0,0,3.4748423805622535,-0.35788291005433376,3.420919781273054,
0,0,0,0,0,0,0,0,0,0,3.420919781273054,0.17259712914287825,
0,0,0,0,0,0,0,0,0,0,0,3.2894451284015664,
