51.1107065905102,12298.344508546099,1534447.2708915852,191450663.25944206,23887012233.805527,2980346699349.0566,371853388931240.44,46395589779376960,5788708171147215000,722248438915195300000,90113854782915620000000,11243370544397811000000000,1402818484495667200000000000,175027558922111520000000000000,21837926090093393000000000000000,2724685294437565700000000000000000,339954898789227200000000000000000000,42415662992980520000000000000000000000,5292138673517209000000000000000000000000,660292207253046800000000000000000000000000,82383668655708130000000000000000000000000000,10278886811960310000000000000000000000000000000,1282481295347983000000000000000000000000000000000,160013268265940230000000000000000000000000000000000,19964615557375762000000000000000000000000000000000000,
0,252.94197117911096,792305.248661163,98854805.49853377,12333966203.131016,1538890471888.103,192005056784566.72,23956183042235576,2988977038237730300,372930183383687200000,46529939808633710000000,5805470822852628000000000,724339889834532100000000000,90374801978196300000000000000,11275928534688310000000000000000,1406880696126707000000000000000000,175534394976429240000000000000000000,21901163264639780000000000000000000000,2732575301887792000000000000000000000000,340939323188501400000000000000000000000000,42538488149230364000000000000000000000000000,5307463384098255500000000000000000000000000000,662204248414346800000000000000000000000000000000,82622231164485760000000000000000000000000000000000,10308651898479467000000000000000000000000000000000000,
0,0,1091.8511534368913,3943996.187973678,492085479.09522974,61396775855.37798,7660383666757.967,955774584179031.3,119250561777592100,14878713788494832000,1856394810221839300000,231619596989854800000000,28898829825607864000000000,3605663666386684400000000000,449873249316855250000000000000,56130010776551925000000000000000,7003257283157087000000000000000000,873785910523667700000000000000000000,109020957899963430000000000000000000000,13602381450969376000000000000000000000000,1697148738203651000000000000000000000000000,211750703357975600000000000000000000000000000,26419817758611150000000000000000000000000000000,3296361047822388000000000000000000000000000000000,411282025367458150000000000000000000000000000000000,
0,0,0,5055.269723334148,17115452.645570546,2135471401.9376392,266439521086.2788,33243259469226.063,4147711639035452,517503762115648000,64568168453183240000,8056073564283055000000,1005144219325196300000000,125410337130252760000000000,15647259723270800000000000000,1952285134144719500000000000000,243583688927610620000000000000000,30391571637700443000000000000000000,3791910824061723000000000000000000000,473111027920656800000000000000000000000,59029353570185620000000000000000000000000,7365003936239327000000000000000000000000000,918920498025216800000000000000000000000000000,114652332707651070000000000000000000000000000000,14304999642031824000000000000000000000000000000000,
0,0,0,0,22924.37589435692,79177487.34020805,9878885106.83496,1232573584871.3125,153786358468332,19187693365737984,2394019731183763500,298698252263148750000,37268133066184290000000,4649889082765840000000000,580159688807521900000000000,72385654479938420000000000000,9031449574287058000000000000000,1126840421612062600000000000000000,140594189818289150000000000000000000,17541726256435686000000000000000000000,2188654882920681000000000000000000000000,273075188069473380000000000000000000000000,34071181765995067000000000000000000000000000,4251010262564284000000000000000000000000000000,530392176487678700000000000000000000000000000000,
0,0,0,0,0,106935.93578957826,359106983.453125,44805321514.75,5590292554176,697492419328000,87025083362443260,10857989166042448000,1354735027750105500000,169028258125995700000000,21089402323837624000000000,2631293106483108000000000000,328302495565935540000000000000,40961810110626540000000000000000,5110743629683552500000000000000000,637659819580438200000000000000000000,79559859581545890000000000000000000000,9926564387711814000000000000000000000000,1238522554764292600000000000000000000000000,154528602106845890000000000000000000000000000,19280301984179532000000000000000000000000000000,
0,0,0,0,0,0,12313079.614317035,3211964047.357422,400751935252,50001212883248,6238576368660480,778377819717107700,97117033492127940000,12117146658573484000000,1511838218183260800000000,188629787481568530000000000,23535055764540610000000000000,2936433619287172400000000000000,366374420043758800000000000000000,45711987047596420000000000000000000,5703416083671280000000000000000000000,711606673493510000000000000000000000000,88786097546130100000000000000000000000000,11077708276421298000000000000000000000000000,1382149050751522200000000000000000000000000000,
0,0,0,0,0,0,0,4719265663.638334,-397133512600.5,-49549747760832,-6182247744593920,-771349781964914700,-96240155736796040000,-12007739933409468000000,-1498187705603804700000000,-186926633495896670000000000,-23322555797707680000000000000,-2909920318573869000000000000000,-363066395144216400000000000000000,-45299249707093610000000000000000000,-5651919466021445000000000000000000000,-705181518022483700000000000000000000000,-87984440517659320000000000000000000000000,-10977686728331152000000000000000000000000000,-1369669512685356000000000000000000000000000000,
0,0,0,0,0,0,0,0,989483854654.0421,-49990760758432,-6237272274595840,-778215110173786100,-97096732370117070000,-12114613725714025000000,-1511522187832628000000000,-188590356860312470000000000,-23530136069408322000000000000,-2935819795631848700000000000000,-366297834360804800000000000000000,-45702431536998830000000000000000000,-5702223861748965000000000000000000000,-711457921375962000000000000000000000000,-88767538027672100000000000000000000000000,-11075392627490150000000000000000000000000000,-1381860130920029000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,173361699972798.44,-6226608643162112,-776884624346841100,-96930729701276650000,-12093901817700880000000,-1508937993050164300000000,-188267931007693030000000000,-23489907463146910000000000000,-2930800534440899000000000000000,-365671588352642400000000000000000,-45624295770055480000000000000000000,-5692474972500811000000000000000000000,-710241568086947300000000000000000000000,-88615775418579490000000000000000000000000,-11056457437484993000000000000000000000000000,-1379497615030232400000000000000000000000000000,
0,0,0,0,0,0,0,0,0,0,27950933816363096,-788643528240005100,-98397870483233050000,-12276954779781595000000,-1531777237254124600000000,-191117549088347960000000000,-23845450071131710000000000000,-2975161049795467600000000000000,-371206383255776800000000000000000,-46314863853547500000000000000000000,-5778636119551910000000000000000000000,-720991764542865800000000000000000000000,-89957061329295340000000000000000000000000,-11223807665113542000000000000000000000000000,-1400377652499764800000000000000000000000000000,
