51.1107065905102,12298.344508546099,1534447.2708915852,191450663.25944206,23887012233.805527,2980346699349.0566,371853388931240.44,46395589779376960,5788708171147215000,722248438915195300000,
0,252.94197117911096,792305.248661163,98854805.49853377,12333966203.131016,1538890471888.103,192005056784566.72,23956183042235576,2988977038237730300,372930183383687200000,
0,0,1091.8511534368913,3943996.187973678,492085479.09522974,61396775855.37798,7660383666757.967,955774584179031.3,119250561777592100,14878713788494832000,
0,0,0,5055.269723334148,17115452.645570546,2135471401.9376392,266439521086.2788,33243259469226.063,4147711639035452,517503762115648000,
0,0,0,0,22924.37589435692,79177487.34020805,9878885106.83496,1232573584871.3125,153786358468332,19187693365737984,
0,0,0,0,0,106935.93578957826,359106983.453125,44805321514.75,5590292554176,697492419328000,
0,0,0,0,0,0,12313079.614317035,3211964047.357422,400751935252,50001212883248,
0,0,0,0,0,0,0,4719265663.638334,-397133512600.5,-49549747760832,
0,0,0,0,0,0,0,0,989483854654.0421,-49990760758432,
0,0,0,0,0,0,0,0,0,173361699972798.44,
0,0,0,0,0,0,0,0,0,0,
