51.1107065905102,12298.344508546099,1534447.2708915852,191450663.25944206,23887012233.805527,2980346699349.0566,371853388931240.44,46395589779376960,5788708171147215000,722248438915195300000,90113854782915620000000,11243370544397811000000000,1402818484495667200000000000,175027558922111520000000000000,21837926090093393000000000000000,2724685294437565700000000000000000,339954898789227200000000000000000000,42415662992980520000000000000000000000,5292138673517209000000000000000000000000,660292207253046800000000000000000000000000,82383668655708130000000000000000000000000000,10278886811960310000000000000000000000000000000,1282481295347983000000000000000000000000000000000,160013268265940230000000000000000000000000000000000,19964615557375762000000000000000000000000000000000000,2490955148115374500000000000000000000000000000000000000,310792738887984820000000000000000000000000000000000000000,38777144027894500000000000000000000000000000000000000000000,4838166117844927600000000000000000000000000000000000000000000,603650732169035500000000000000000000000000000000000000000000000,75316596737799770000000000000000000000000000000000000000000000000,9397138845142494000000000000000000000000000000000000000000000000000,1172466923622519700000000000000000000000000000000000000000000000000000,146286940061489600000000000000000000000000000000000000000000000000000000,18252002168586230000000000000000000000000000000000000000000000000000000000,2277274943491521000000000000000000000000000000000000000000000000000000000000,284132180149527630000000000000000000000000000000000000000000000000000000000000,35450746088984140000000000000000000000000000000000000000000000000000000000000000,4423136434613789000000000000000000000000000000000000000000000000000000000000000000,551868100888497000000000000000000000000000000000000000000000000000000000000000000000,68855755475892040000000000000000000000000000000000000000000000000000000000000000000000,8591029368290604000000000000000000000000000000000000000000000000000000000000000000000000,1071889852877625100000000000000000000000000000000000000000000000000000000000000000000000000,133738089750079420000000000000000000000000000000000000000000000000000000000000000000000000000,16686300930998998000000000000000000000000000000000000000000000000000000000000000000000000000000,2081924747692852200000000000000000000000000000000000000000000000000000000000000000000000000000000,259758629128142350000000000000000000000000000000000000000000000000000000000000000000000000000000000,32409694673789600000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4043709009297612000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,504527509945921900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,62949140926549260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7854069927356969000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,979940528430570100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,122265710407793260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,252.94197117911096,792305.248661163,98854805.49853377,12333966203.131016,1538890471888.103,192005056784566.72,23956183042235576,2988977038237730300,372930183383687200000,46529939808633710000000,5805470822852628000000000,724339889834532100000000000,90374801978196300000000000000,11275928534688310000000000000000,1406880696126707000000000000000000,175534394976429240000000000000000000,21901163264639780000000000000000000000,2732575301887792000000000000000000000000,340939323188501400000000000000000000000000,42538488149230364000000000000000000000000000,5307463384098255500000000000000000000000000000,662204248414346800000000000000000000000000000000,82622231164485760000000000000000000000000000000000,10308651898479467000000000000000000000000000000000000,1286195040563157000000000000000000000000000000000000000,160476626688041600000000000000000000000000000000000000000,20022428092940946000000000000000000000000000000000000000000,2498168331493628700000000000000000000000000000000000000000000,311692716962630350000000000000000000000000000000000000000000000,38889432942839350000000000000000000000000000000000000000000000000,4852176237396408000000000000000000000000000000000000000000000000000,605398753778676700000000000000000000000000000000000000000000000000000,75534694773048170000000000000000000000000000000000000000000000000000000,9424350609983868000000000000000000000000000000000000000000000000000000000,1175862094720411800000000000000000000000000000000000000000000000000000000000,146710550468648330000000000000000000000000000000000000000000000000000000000000,18304855403925254000000000000000000000000000000000000000000000000000000000000000,2283869362416541000000000000000000000000000000000000000000000000000000000000000000,284954955911119540000000000000000000000000000000000000000000000000000000000000000000,35553402587086580000000000000000000000000000000000000000000000000000000000000000000000,4435944731958705000000000000000000000000000000000000000000000000000000000000000000000000,553466172943439000000000000000000000000000000000000000000000000000000000000000000000000000,69055144530035260000000000000000000000000000000000000000000000000000000000000000000000000000,8615906841611768000000000000000000000000000000000000000000000000000000000000000000000000000000,1074993777922581000000000000000000000000000000000000000000000000000000000000000000000000000000000,134125361823908070000000000000000000000000000000000000000000000000000000000000000000000000000000000,16734620286974195000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2087953481287753100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,260510825179284700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,32503545047246610000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,4055418579674434300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,505988495484488100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,63131425901592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,1091.8511534368913,3943996.187973678,492085479.09522974,61396775855.37798,7660383666757.967,955774584179031.3,119250561777592100,14878713788494832000,1856394810221839300000,231619596989854800000000,28898829825607864000000000,3605663666386684400000000000,449873249316855250000000000000,56130010776551925000000000000000,7003257283157087000000000000000000,873785910523667700000000000000000000,109020957899963430000000000000000000000,13602381450969376000000000000000000000000,1697148738203651000000000000000000000000000,211750703357975600000000000000000000000000000,26419817758611150000000000000000000000000000000,3296361047822388000000000000000000000000000000000,411282025367458150000000000000000000000000000000000,51315041628131860000000000000000000000000000000000000,6402500802081661000000000000000000000000000000000000000,798830425155174300000000000000000000000000000000000000000,99668874378918100000000000000000000000000000000000000000000,12435536012578426000000000000000000000000000000000000000000000,1551563182425637300000000000000000000000000000000000000000000000,193586211854782500000000000000000000000000000000000000000000000000,24153461389627086000000000000000000000000000000000000000000000000000,3013591161842838700000000000000000000000000000000000000000000000000000,376001250679435330000000000000000000000000000000000000000000000000000000,46913112270360580000000000000000000000000000000000000000000000000000000000,5853278676372864000000000000000000000000000000000000000000000000000000000000,730304804035075600000000000000000000000000000000000000000000000000000000000000,91119035379195420000000000000000000000000000000000000000000000000000000000000000,11368785420226150000000000000000000000000000000000000000000000000000000000000000000,1418466310505493600000000000000000000000000000000000000000000000000000000000000000000,176979914710980360000000000000000000000000000000000000000000000000000000000000000000000,22081518594505066000000000000000000000000000000000000000000000000000000000000000000000000,2755077965969985000000000000000000000000000000000000000000000000000000000000000000000000000,343746946845503640000000000000000000000000000000000000000000000000000000000000000000000000000,42888791143159010000000000000000000000000000000000000000000000000000000000000000000000000000000,5351170163405820000000000000000000000000000000000000000000000000000000000000000000000000000000000,667657477734532000000000000000000000000000000000000000000000000000000000000000000000000000000000000,83302622410183900000000000000000000000000000000000000000000000000000000000000000000000000000000000000,10393543294025478000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1296786812699126700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,161798146216125770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,20187312102971400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,2518740662197768000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,5055.269723334148,17115452.645570546,2135471401.9376392,266439521086.2788,33243259469226.063,4147711639035452,517503762115648000,64568168453183240000,8056073564283055000000,1005144219325196300000000,125410337130252760000000000,15647259723270800000000000000,1952285134144719500000000000000,243583688927610620000000000000000,30391571637700443000000000000000000,3791910824061723000000000000000000000,473111027920656800000000000000000000000,59029353570185620000000000000000000000000,7365003936239327000000000000000000000000000,918920498025216800000000000000000000000000000,114652332707651070000000000000000000000000000000,14304999642031824000000000000000000000000000000000,1784813356395586600000000000000000000000000000000000,222688486325303940000000000000000000000000000000000000,27784508539315600000000000000000000000000000000000000000,3466631470311030500000000000000000000000000000000000000000,432526410677606750000000000000000000000000000000000000000000,53965671729411500000000000000000000000000000000000000000000000,6733215945459498000000000000000000000000000000000000000000000000,840093257719586200000000000000000000000000000000000000000000000000,104817176128411980000000000000000000000000000000000000000000000000000,13077881902489632000000000000000000000000000000000000000000000000000000,1631707715975437000000000000000000000000000000000000000000000000000000000,203585725136943140000000000000000000000000000000000000000000000000000000000,25401085668556310000000000000000000000000000000000000000000000000000000000000,3169255372434869000000000000000000000000000000000000000000000000000000000000000,395423240831805360000000000000000000000000000000000000000000000000000000000000000,49336364860304120000000000000000000000000000000000000000000000000000000000000000000,6155624268591911000000000000000000000000000000000000000000000000000000000000000000000,768028010238692100000000000000000000000000000000000000000000000000000000000000000000000,95825703254990190000000000000000000000000000000000000000000000000000000000000000000000000,11956029313902704000000000000000000000000000000000000000000000000000000000000000000000000000,1491735850605042000000000000000000000000000000000000000000000000000000000000000000000000000000,186121645368715900000000000000000000000000000000000000000000000000000000000000000000000000000000,23222118621545936000000000000000000000000000000000000000000000000000000000000000000000000000000000,2897388921126232000000000000000000000000000000000000000000000000000000000000000000000000000000000000,361502871339031000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,45104171218958580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,5627579813718507000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,702144695354997200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,87605540842486750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,22924.37589435692,79177487.34020805,9878885106.83496,1232573584871.3125,153786358468332,19187693365737984,2394019731183763500,298698252263148750000,37268133066184290000000,4649889082765840000000000,580159688807521900000000000,72385654479938420000000000000,9031449574287058000000000000000,1126840421612062600000000000000000,140594189818289150000000000000000000,17541726256435686000000000000000000000,2188654882920681000000000000000000000000,273075188069473380000000000000000000000000,34071181765995067000000000000000000000000000,4251010262564284000000000000000000000000000000,530392176487678700000000000000000000000000000000,66176236589189890000000000000000000000000000000000,8256709814487675000000000000000000000000000000000000,1030177303431028900000000000000000000000000000000000000,128533677499427290000000000000000000000000000000000000000,16036954217989797000000000000000000000000000000000000000000,2000906731937871700000000000000000000000000000000000000000000,249650132780767300000000000000000000000000000000000000000000000,31148472741289766000000000000000000000000000000000000000000000000,3886348239861374000000000000000000000000000000000000000000000000000,484893842690130200000000000000000000000000000000000000000000000000000,60499477701719500000000000000000000000000000000000000000000000000000000,7548429119844419000000000000000000000000000000000000000000000000000000000,941806183153628700000000000000000000000000000000000000000000000000000000000,117507745326316870000000000000000000000000000000000000000000000000000000000000,14661265193087871000000000000000000000000000000000000000000000000000000000000000,1829264075012149000000000000000000000000000000000000000000000000000000000000000000,228234535837634660000000000000000000000000000000000000000000000000000000000000000000,28476480821132533000000000000000000000000000000000000000000000000000000000000000000000,3552967814386936000000000000000000000000000000000000000000000000000000000000000000000000,443298466873015470000000000000000000000000000000000000000000000000000000000000000000000000,55309685029421970000000000000000000000000000000000000000000000000000000000000000000000000000,6900906469677822000000000000000000000000000000000000000000000000000000000000000000000000000000,861015752990415600000000000000000000000000000000000000000000000000000000000000000000000000000000,107427644492381170000000000000000000000000000000000000000000000000000000000000000000000000000000000,13403586126107827000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1672345343597416000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,208656021002683750000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,26033698881348986000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,3248185574452099000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,106935.93578957826,359106983.453125,44805321514.75,5590292554176,697492419328000,87025083362443260,10857989166042448000,1354735027750105500000,169028258125995700000000,21089402323837624000000000,2631293106483108000000000000,328302495565935540000000000000,40961810110626540000000000000000,5110743629683552500000000000000000,637659819580438200000000000000000000,79559859581545890000000000000000000000,9926564387711814000000000000000000000000,1238522554764292600000000000000000000000000,154528602106845890000000000000000000000000000,19280301984179532000000000000000000000000000000,2405574369827937700000000000000000000000000000000,300139907196660450000000000000000000000000000000000,37448006188582510000000000000000000000000000000000000,4672331582618083500000000000000000000000000000000000000,582959805915868540000000000000000000000000000000000000000,72735020887386360000000000000000000000000000000000000000000,9075039497563768000000000000000000000000000000000000000000000,1132279070948826200000000000000000000000000000000000000000000000,141272761944816040000000000000000000000000000000000000000000000000,17626390682131464000000000000000000000000000000000000000000000000000,2199218336485991000000000000000000000000000000000000000000000000000000,274393174312901270000000000000000000000000000000000000000000000000000000,34235624935098210000000000000000000000000000000000000000000000000000000000,4271527590186710000000000000000000000000000000000000000000000000000000000000,532952092696913700000000000000000000000000000000000000000000000000000000000000,66495633493622210000000000000000000000000000000000000000000000000000000000000000,8296560487762366000000000000000000000000000000000000000000000000000000000000000000,1035149412162972500000000000000000000000000000000000000000000000000000000000000000000,129154040047076270000000000000000000000000000000000000000000000000000000000000000000000,16114355923470404000000000000000000000000000000000000000000000000000000000000000000000000,2010564026666813100000000000000000000000000000000000000000000000000000000000000000000000000,250855058965730900000000000000000000000000000000000000000000000000000000000000000000000000000,31298809575507597000000000000000000000000000000000000000000000000000000000000000000000000000000,3905105541153820000000000000000000000000000000000000000000000000000000000000000000000000000000000,487234163059423800000000000000000000000000000000000000000000000000000000000000000000000000000000000,60791475966790490000000000000000000000000000000000000000000000000000000000000000000000000000000000000,7584861304616001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,946351772213993900000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,118074891664012440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,12313079.614317035,3211964047.357422,400751935252,50001212883248,6238576368660480,778377819717107700,97117033492127940000,12117146658573484000000,1511838218183260800000000,188629787481568530000000000,23535055764540610000000000000,2936433619287172400000000000000,366374420043758800000000000000000,45711987047596420000000000000000000,5703416083671280000000000000000000000,711606673493510000000000000000000000000,88786097546130100000000000000000000000000,11077708276421298000000000000000000000000000,1382149050751522200000000000000000000000000000,172448664653163360000000000000000000000000000000,21516161326292236000000000000000000000000000000000,2684539187667330700000000000000000000000000000000000,334945929221545100000000000000000000000000000000000000,41790701371643190000000000000000000000000000000000000000,5214163147743485000000000000000000000000000000000000000000,650563318296638000000000000000000000000000000000000000000000,81169809704654660000000000000000000000000000000000000000000000,10127435453256300000000000000000000000000000000000000000000000000,1263584938156385300000000000000000000000000000000000000000000000000,157655597869581680000000000000000000000000000000000000000000000000000,19670452556628796000000000000000000000000000000000000000000000000000000,2454252871658431700000000000000000000000000000000000000000000000000000000,306213450886604150000000000000000000000000000000000000000000000000000000000,38205793154706337000000000000000000000000000000000000000000000000000000000000,4766879524466615000000000000000000000000000000000000000000000000000000000000000,594756410529070100000000000000000000000000000000000000000000000000000000000000000,74206865541972800000000000000000000000000000000000000000000000000000000000000000000,9258679356728164000000000000000000000000000000000000000000000000000000000000000000000,1155191539637500000000000000000000000000000000000000000000000000000000000000000000000000,144131516469242600000000000000000000000000000000000000000000000000000000000000000000000000,17983073195570995000000000000000000000000000000000000000000000000000000000000000000000000000,2243721078307377000000000000000000000000000000000000000000000000000000000000000000000000000000,279945714706330860000000000000000000000000000000000000000000000000000000000000000000000000000000,34928407077388500000000000000000000000000000000000000000000000000000000000000000000000000000000000,4357964977595565000000000000000000000000000000000000000000000000000000000000000000000000000000000000,543736756430724250000000000000000000000000000000000000000000000000000000000000000000000000000000000000,67841219786358634000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,8464447274366700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,4719265663.638334,-397133512600.5,-49549747760832,-6182247744593920,-771349781964914700,-96240155736796040000,-12007739933409468000000,-1498187705603804700000000,-186926633495896670000000000,-23322555797707680000000000000,-2909920318573869000000000000000,-363066395144216400000000000000000,-45299249707093610000000000000000000,-5651919466021445000000000000000000000,-705181518022483700000000000000000000000,-87984440517659320000000000000000000000000,-10977686728331152000000000000000000000000000,-1369669512685356000000000000000000000000000000,-170891611351728710000000000000000000000000000000,-21321890112895716000000000000000000000000000000000,-2660300259650647000000000000000000000000000000000000,-331921674636562000000000000000000000000000000000000000,-41413369671342893000000000000000000000000000000000000000,-5167084034364318600000000000000000000000000000000000000000,-644689327953273100000000000000000000000000000000000000000000,-80436920734675920000000000000000000000000000000000000000000000,-10035993999661394000000000000000000000000000000000000000000000000,-1252175924929860000000000000000000000000000000000000000000000000000,-156232112382847130000000000000000000000000000000000000000000000000000,-19492846415663037000000000000000000000000000000000000000000000000000000,-2432093219433956300000000000000000000000000000000000000000000000000000000,-303448624357816700000000000000000000000000000000000000000000000000000000000,-37860829873683700000000000000000000000000000000000000000000000000000000000000,-4723838971167788000000000000000000000000000000000000000000000000000000000000000,-589386305733706200000000000000000000000000000000000000000000000000000000000000000,-73536845642864800000000000000000000000000000000000000000000000000000000000000000000,-9175081967525400000000000000000000000000000000000000000000000000000000000000000000000,-1144761219428538100000000000000000000000000000000000000000000000000000000000000000000000,-142830141091486660000000000000000000000000000000000000000000000000000000000000000000000000,-17820702529442575000000000000000000000000000000000000000000000000000000000000000000000000000,-2223462333931196600000000000000000000000000000000000000000000000000000000000000000000000000000,-277418061546899250000000000000000000000000000000000000000000000000000000000000000000000000000000,-34613035584919630000000000000000000000000000000000000000000000000000000000000000000000000000000000,-4318616552811831500000000000000000000000000000000000000000000000000000000000000000000000000000000000,-538827311822138400000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-67228675808311230000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-8388021078296798000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,989483854654.0421,-49990760758432,-6237272274595840,-778215110173786100,-97096732370117070000,-12114613725714025000000,-1511522187832628000000000,-188590356860312470000000000,-23530136069408322000000000000,-2935819795631848700000000000000,-366297834360804800000000000000000,-45702431536998830000000000000000000,-5702223861748965000000000000000000000,-711457921375962000000000000000000000000,-88767538027672100000000000000000000000000,-11075392627490150000000000000000000000000000,-1381860130920029000000000000000000000000000000,-172412616519199650000000000000000000000000000000,-21511663655124100000000000000000000000000000000000,-2683978018733138400000000000000000000000000000000000,-334875912986548800000000000000000000000000000000000000,-41781965560436810000000000000000000000000000000000000000,-5213073191524389500000000000000000000000000000000000000000,-650427326260757300000000000000000000000000000000000000000000,-81152842222835640000000000000000000000000000000000000000000000,-10125318443478884000000000000000000000000000000000000000000000000,-1263320801313276600000000000000000000000000000000000000000000000000,-157622642074955600000000000000000000000000000000000000000000000000000,-19666340704039360000000000000000000000000000000000000000000000000000000,-2453739841163977000000000000000000000000000000000000000000000000000000000,-306149440897135360000000000000000000000000000000000000000000000000000000000,-38197806705209005000000000000000000000000000000000000000000000000000000000000,-4765883067263282000000000000000000000000000000000000000000000000000000000000000,-594632084435435600000000000000000000000000000000000000000000000000000000000000000,-74191353594549840000000000000000000000000000000000000000000000000000000000000000000,-9256743944544999000000000000000000000000000000000000000000000000000000000000000000000,-1154950061725858800000000000000000000000000000000000000000000000000000000000000000000000,-144101387575961970000000000000000000000000000000000000000000000000000000000000000000000000,-17979314056890816000000000000000000000000000000000000000000000000000000000000000000000000000,-2243252057228316700000000000000000000000000000000000000000000000000000000000000000000000000000,-279887195501758700000000000000000000000000000000000000000000000000000000000000000000000000000000,-34921105746575440000000000000000000000000000000000000000000000000000000000000000000000000000000000,-4357054000995899000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-543623094558589540000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-67827038460830380000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-8462677891591725000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
0,0,0,0,0,0,0,0,0,173361699972798.44,-6226608643162112,-776884624346841100,-96930729701276650000,-12093901817700880000000,-1508937993050164300000000,-188267931007693030000000000,-23489907463146910000000000000,-2930800534440899000000000000000,-365671588352642400000000000000000,-45624295770055480000000000000000000,-5692474972500811000000000000000000000,-710241568086947300000000000000000000000,-88615775418579490000000000000000000000000,-11056457437484993000000000000000000000000000,-1379497615030232400000000000000000000000000000,-172117849025597680000000000000000000000000000000,-21474885961077967000000000000000000000000000000000,-2679389321317598500000000000000000000000000000000000,-334303387967186500000000000000000000000000000000000000,-41710532489798480000000000000000000000000000000000000000,-5204160596223703400000000000000000000000000000000000000000,-649315314827870500000000000000000000000000000000000000000000,-81014098246149340000000000000000000000000000000000000000000000,-10108007560256992000000000000000000000000000000000000000000000000,-1261160948213836000000000000000000000000000000000000000000000000000,-157353160438452080000000000000000000000000000000000000000000000000000,-19632717894328447000000000000000000000000000000000000000000000000000000,-2449544773005800700000000000000000000000000000000000000000000000000000000,-305626028515528700000000000000000000000000000000000000000000000000000000000,-38132501343607335000000000000000000000000000000000000000000000000000000000000,-4757735011355983000000000000000000000000000000000000000000000000000000000000000,-593615464057595200000000000000000000000000000000000000000000000000000000000000000,-74064511360797800000000000000000000000000000000000000000000000000000000000000000000,-9240918032931248000000000000000000000000000000000000000000000000000000000000000000000,-1152975486711528200000000000000000000000000000000000000000000000000000000000000000000000,-143855022789607150000000000000000000000000000000000000000000000000000000000000000000000000,-17948575493017442000000000000000000000000000000000000000000000000000000000000000000000000000,-2239416852298782800000000000000000000000000000000000000000000000000000000000000000000000000000,-279408682774180940000000000000000000000000000000000000000000000000000000000000000000000000000000,-34861402405109420000000000000000000000000000000000000000000000000000000000000000000000000000000000,-4349604906830003000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-542693682191315900000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-67711077090963600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,-8448209564089777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,
