0.00075505
0.00058855
0.00105025
0.00117455
0.00147795
0.00218575
0.0026712
0.00247535
0.00294215
0.002673
0.00333455
0.0044498
0.00420275
0.0036566
0.0042548
0.00468125
0.0050137
0.00595905
0.00650605
0.00732625
0.00910455
0.0069788
0.00718075
0.0081348
0.00918145
0.01019865
0.0086348
0.00979685
0.010371
0.01134095
0.01325745
0.0130088
0.01204025
0.013481
0.01482225
0.0149331
0.0149679
0.0172809
0.01781805
0.0181915
0.01921205
0.01974045
0.0182679
0.024
0.01994815
0.02025085
0.0264068
0.02209525
0.02331435
0.0234635
0.03264875
0.0260566
0.0284681
0.02719865
0.02769075
0.0366154
0.03297785
0.03438545
0.03686415
0.03400885
0.03590065
0.0370322
0.03659025
0.0358534
0.04744855
0.0439636
0.04313475
0.0450024
0.04131135
